specific_name,species_url,wfo_id
Hippobroma longiflora (L.) G.Don,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05316,wfo-0000833400
Lobelia nicotianifolia,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05321,wfo-0000814556
Lobelia seguinii H.Lév. & Vaniot,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05332,wfo-0000814907
Lobelia pyramidalis Wall.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05330,wfo-0000815003
Lobelia chinensis Lour.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05320,wfo-0000814521
Lobelia nummularia Lam.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05329,wfo-0000815753
Lobelia heyneana Schult.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05327,wfo-0000815178
Lobelia terminalis C.B.Clarke,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05333,wfo-0000815608
Lobelia griffithii Hook.f. & Thomson,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05326,wfo-0000814464
Lobelia dopatrioides Kurz,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05322,wfo-0000815535
Lobelia alsinoides,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05328,wfo-0000815756
Lobelia zeylanica L.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05335,wfo-0000814634
Lobelia thorelii E.Wimm.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05334,wfo-0000815602
Lobelia alsinoides Lam.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05318,
Lobelia chinensis Lour.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05320,wfo-0000814521
Lobelia nicotianifolia,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05321,wfo-0000814556
Lobelia dopatrioides Kurz,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05322,wfo-0000815535
Lobelia griffithii Hook.f. & Thomson,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05326,wfo-0000814464
Lobelia heyneana Schult.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05327,wfo-0000815178
Lobelia alsinoides,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05328,wfo-0000815756
Lobelia nummularia Lam.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05329,wfo-0000815753
Lobelia pyramidalis Wall.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05330,wfo-0000815003
Lobelia rosea Wall.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05331,wfo-0000815592
Lobelia seguinii H.Lév. & Vaniot,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05332,wfo-0000814907
Lobelia terminalis C.B.Clarke,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05333,wfo-0000815608
Lobelia thorelii E.Wimm.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05334,wfo-0000815602
Lobelia zeylanica L.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05335,wfo-0000814634
Peracarpa carnosa (Wall.) Hook.f. & Thomson,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05337,wfo-0000817986
Cyclocodon lancifolius,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05313,wfo-0000831033
Cyclocodon parviflorus (A.DC.) Hook.f. & Thomson,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05314,wfo-0000831038
Cyclocodon lancifolius,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05313,wfo-0000831033
Cyclocodon parviflorus (A.DC.) Hook.f. & Thomson,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05314,wfo-0000831038
Codonopsis javanica,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05309,
Pseudocodon convolvulaceus,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05311,wfo-0000830497
Wahlenbergia hookeri (C.B.Clarke) Tuyn,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05339,wfo-0000819806
Wahlenbergia marginata (Thunb.) A.DC.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05340,wfo-0000819728
Wahlenbergia hookeri (C.B.Clarke) Tuyn,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05339,wfo-0000819806
Wahlenbergia marginata (Thunb.) A.DC.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05340,wfo-0000819728
Asyneuma fulgens (Wall.) Briq.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05303,wfo-0000823083
Campanula rosmarinifolia Kerr,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05307,wfo-0000828547
Campanula pallida Wall.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05306,wfo-0000828038
Campanula cana Wall.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05305,wfo-0000826725
Campanula cana Wall.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05305,wfo-0000826725
Campanula pallida Wall.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05306,wfo-0000828038
Campanula rosmarinifolia Kerr,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05307,wfo-0000828547
Adenophora khasiana (Hook.f. & Thomson) Collett & Hemsl.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05301,wfo-0001290318
Bergia capensis L.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05344,wfo-0000564313
Bergia ammannioides Roxb.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05343,wfo-0001239989
Bergia ammannioides Roxb.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05343,wfo-0001239989
Bergia capensis L.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05344,wfo-0000564313
Elatine ambigua Wight,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05346,wfo-0000665297
Elatine triandra Schkuhr,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05347,wfo-0000665387
Elatine ambigua Wight,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05346,wfo-0000665297
Elatine triandra Schkuhr,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05347,wfo-0000665387
Trapa incisa Siebold & Zucc.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05394,wfo-0001142843
Trapa natans L.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05395,wfo-0000458183
Trapa incisa Siebold & Zucc.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05394,wfo-0001142843
Trapa natans L.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05395,wfo-0000458183
Woodfordia fruticosa (L.) Kurz,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05399,wfo-0001075906
Cuphea hyssopifolia Kunth,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05353,wfo-0000630082
Punica granatum L.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05384,wfo-0000468843
Ammannia baccifera L.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05351,wfo-0000530936
Ammannia auriculata Willd.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05350,wfo-0000530923
Ammannia auriculata Willd.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05350,wfo-0000530923
Ammannia baccifera L.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05351,wfo-0000530936
Rotala mexicana Cham. & Schltdl.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05388,wfo-0000404310
Rotala wallichii (Hook.f.) Koehne,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05391,wfo-0001242204
Rotala rotundifolia (Buch.-Ham. ex Roxb.) Koehne,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05390,wfo-0001076077
Rotala indica (Willd.) Koehne,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05387,wfo-0000405905
Rotala rosea (Poir.) C.D.K.Cook ex H.Hara,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05389,wfo-0001280518
Rotala cordata Koehne,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05386,wfo-0001280517
Rotala cordata Koehne,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05386,wfo-0001280517
Rotala indica (Willd.) Koehne,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05387,wfo-0000405905
Rotala mexicana Cham. & Schltdl.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05388,wfo-0000404310
Rotala rosea (Poir.) C.D.K.Cook ex H.Hara,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05389,wfo-0001280518
Rotala rotundifolia (Buch.-Ham. ex Roxb.) Koehne,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05390,wfo-0001076077
Rotala wallichii (Hook.f.) Koehne,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05391,wfo-0001242204
Lawsonia inermis L.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05380,wfo-0000366658
Pemphis acidula J.R.Forst. & G.Forst.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05382,wfo-0001075872
Lagerstroemia indica L.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05367,wfo-0000366809
Lagerstroemia huamotensis W.J.de Wilde & Duyfjes,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05366,wfo-0001337654
Lagerstroemia ovalifolia Teijsm. & Binn.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05372,wfo-0000366673
Lagerstroemia venusta C.B.Clarke,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05377,wfo-0001076049
Lagerstroemia villosa Kurz,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05378,wfo-0001076051
Lagerstroemia undulata,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05358,wfo-0000366833
Lagerstroemia subangulata (Craib) Furtado & Srisuko,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05375,wfo-0000366691
Lagerstroemia duperreana Pierre ex Gagnep.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05359,wfo-0000366791
Lagerstroemia macrocarpa Kurz,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05370,wfo-0000366801
Lagerstroemia speciosa (L.) Pers.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05373,wfo-0000366693
Lagerstroemia tomentosa C.Presl,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05376,wfo-0001075940
Lagerstroemia langkawiensis Furtado & Srisuko,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05368,wfo-0000366805
Lagerstroemia loudonii Teijsm. & Binn.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05369,wfo-0000366803
Lagerstroemia calyculata Kurz,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05356,wfo-0000366837
Lagerstroemia cochinchinensis Pierre,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05357,wfo-0000366814
Lagerstroemia noei Craib,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05371,wfo-0000366674
Lagerstroemia floribunda Jack,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05362,wfo-0000366785
Lagerstroemia spireana Gagnep.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05374,wfo-0000366692
Lagerstroemia calyculata Kurz,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05356,wfo-0000366837
Lagerstroemia cochinchinensis Pierre,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05357,wfo-0000366814
Lagerstroemia undulata,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05358,wfo-0000366833
Lagerstroemia duperreana Pierre ex Gagnep.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05359,wfo-0000366791
Lagerstroemia floribunda Jack,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05362,wfo-0000366785
Lagerstroemia huamotensis W.J.de Wilde & Duyfjes,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05366,wfo-0001337654
Lagerstroemia indica L.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05367,wfo-0000366809
Lagerstroemia langkawiensis Furtado & Srisuko,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05368,wfo-0000366805
Lagerstroemia loudonii Teijsm. & Binn.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05369,wfo-0000366803
Lagerstroemia macrocarpa Kurz,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05370,wfo-0000366801
Lagerstroemia noei Craib,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05371,wfo-0000366674
Lagerstroemia ovalifolia Teijsm. & Binn.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05372,wfo-0000366673
Lagerstroemia speciosa (L.) Pers.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05373,wfo-0000366693
Lagerstroemia spireana Gagnep.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05374,wfo-0000366692
Lagerstroemia subangulata (Craib) Furtado & Srisuko,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05375,wfo-0000366691
Lagerstroemia tomentosa C.Presl,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05376,wfo-0001075940
Lagerstroemia venusta C.B.Clarke,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05377,wfo-0001076049
Lagerstroemia villosa Kurz,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05378,wfo-0001076051
,,
,,
,,
Ludwigia adscendens (L.) H.Hara,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05407,wfo-0000443141
Ludwigia peruviana (L.) H.Hara,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05411,wfo-0000443279
Ludwigia octovalvis (Jacq.) P.H.Raven,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05409,wfo-0000443427
Ludwigia hyssopifolia (G.Don) Exell,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05408,wfo-0000443171
Ludwigia perennis L.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05410,wfo-0000443282
Ludwigia prostrata Roxb.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05412,wfo-0000443283
Ludwigia adscendens (L.) H.Hara,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05407,wfo-0000443141
Ludwigia hyssopifolia (G.Don) Exell,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05408,wfo-0000443171
Ludwigia octovalvis (Jacq.) P.H.Raven,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05409,wfo-0000443427
Ludwigia perennis L.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05410,wfo-0000443282
Ludwigia peruviana (L.) H.Hara,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05411,wfo-0000443279
Ludwigia prostrata Roxb.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05412,wfo-0000443283
Epilobium kermodei P.H.Raven,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05405,wfo-0000669263
Epilobium kermodei P.H.Raven,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05405,wfo-0000669263
Ruppia maritima L.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05415,wfo-0000770081
Madhuca thorelii (Dubard) H.J.Lam,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05438,wfo-0000232858
Madhuca laurifolia (King & Gamble) H.J.Lam,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05430,wfo-0000232777
Madhuca esculenta H.R.Fletcher,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05426,wfo-0000232744
Madhuca malaccensis (C.B.Clarke) H.J.Lam,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05431,wfo-0000232796
Madhuca punctata H.R.Fletcher,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05434,wfo-0000232834
Madhuca smitinandii Chantar.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05435,wfo-0000232851
Madhuca krabiensis (Aubrév.) Chantar.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05429,wfo-0000232768
Madhuca pierrei (F.N.Williams) H.J.Lam,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05433,wfo-0000232829
Madhuca chiangmaiensis Chantar.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05424,wfo-0000232717
Madhuca dongnaiensis (Pierre) Baehni,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05425,wfo-0000232733
Madhuca stipulacea H.R.Fletcher,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05436,wfo-0000232854
Madhuca motleyana (de Vriese) J.F.Macbr.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05432,wfo-0000232804
Madhuca floribunda (Pierre ex Dubard) H.J.Lam,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05427,wfo-0000232746
Madhuca klackenbergii Chantar.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05428,wfo-0000232764
Madhuca takensis Aubrév.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05437,wfo-0000232857
Madhuca chai-ananiae Chantar.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05423,wfo-0000232716
Madhuca chai-ananiae Chantar.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05423,wfo-0000232716
Madhuca chiangmaiensis Chantar.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05424,wfo-0000232717
Madhuca dongnaiensis (Pierre) Baehni,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05425,wfo-0000232733
Madhuca esculenta H.R.Fletcher,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05426,wfo-0000232744
Madhuca floribunda (Pierre ex Dubard) H.J.Lam,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05427,wfo-0000232746
Madhuca klackenbergii Chantar.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05428,wfo-0000232764
Madhuca krabiensis (Aubrév.) Chantar.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05429,wfo-0000232768
Madhuca laurifolia (King & Gamble) H.J.Lam,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05430,wfo-0000232777
Madhuca malaccensis (C.B.Clarke) H.J.Lam,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05431,wfo-0000232796
Madhuca motleyana (de Vriese) J.F.Macbr.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05432,wfo-0000232804
Madhuca pierrei (F.N.Williams) H.J.Lam,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05433,wfo-0000232829
Madhuca punctata H.R.Fletcher,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05434,wfo-0000232834
Madhuca smitinandii Chantar.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05435,wfo-0000232851
Madhuca stipulacea H.R.Fletcher,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05436,wfo-0000232854
Madhuca takensis Aubrév.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05437,wfo-0000232857
Madhuca thorelii (Dubard) H.J.Lam,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05438,wfo-0000232858
Payena asiatica Chantar.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05459,wfo-0001340715
Payena lucida A.DC.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05460,wfo-0000266083
Payena acuminata (Blume) Pierre,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05458,wfo-0000266026
Payena maingayi C.B.Clarke,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05461,wfo-0000266087
Payena acuminata (Blume) Pierre,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05458,wfo-0000266026
Payena asiatica Chantar.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05459,wfo-0001340715
Payena lucida A.DC.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05460,wfo-0000266083
Payena maingayi C.B.Clarke,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05461,wfo-0000266087
Mimusops elengi L.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05445,wfo-0000244577
Manilkara zapota (L.) P.Royen,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05443,wfo-0000235995
Manilkara kauki (L.) Dubard,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05441,wfo-0000235898
Manilkara hexandra (Roxb.) Dubard,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05440,wfo-0000235885
Manilkara littoralis (Kurz) Dubard,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05442,wfo-0000235907
Manilkara hexandra (Roxb.) Dubard,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05440,wfo-0000235885
Manilkara kauki (L.) Dubard,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05441,wfo-0000235898
Manilkara littoralis (Kurz) Dubard,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05442,wfo-0000235907
Manilkara zapota (L.) P.Royen,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05443,wfo-0000235995
Palaquium hansenii Chantar.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05448,wfo-0000262567
Palaquium impressinervium Ng,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05450,wfo-0000262582
Palaquium garrettii H.R.Fletcher,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05447,wfo-0000262551
