wfo_id,scraped_name,scrape_status
wfo-0000229900,Lithocarpus elephantum (Hance) A.Camus,ok
wfo-0000327969,Trichotosia dasyphylla (C.S.P.Parish & Rchb.f.) Kraenzl.,ok
wfo-0000336205,Hedyotis kamputensis (Pit.) Wangwasit & Chantar.,ok
wfo-0000970309,Ancistrocladus griffithii Planch.,ok
wfo-0000515211,Acer thomsonii Miq.,ok
wfo-0000365910,Curcuma pierreana Gagnep.,ok
wfo-0000557404,Averrhoa bilimbi L.,ok
wfo-0000228411,Liparis parviflora (Blume) Lindl.,ok
wfo-0000980644,Hedyotis nodiflora Wall. ex G.Don,ok
wfo-0000429592,Geostachys penangensis Ridl.,ok
wfo-0000415582,Etlingera fulgens (Ridl.) C.K.Lim,ok
wfo-0000956024,Alyxia reinwardtii Blume,ok
wfo-0001253378,Hydnocarpus annamensis Lescot & Sleumer ex Harwood & B.L.Webber,ok
wfo-0000329196,Uncaria attenuata Korth.,ok
wfo-0000244943,Mitragyna speciosa Korth.,ok
wfo-0000246112,Morinda tomentosa B.Heyne ex Roth,ok
wfo-0000825245,Begonia pumilio Irmsch.,ok
wfo-0000037008,Ixeridium beauverdianum (H.Lév.) Spring.,ok
wfo-0000724573,Hopea latifolia Symington,ok
wfo-0001426823,"Cryptochilus acuminatus (Griff.) Schuit., Y.P.Ng & H.A.Pedersen",ok
wfo-0001275335,Ligularia hodgsonii Hook.f.,ok
wfo-0000024575,Sigesbeckia orientalis L.,ok
wfo-0000836153,Mycaranthes clemensiae (Leav.) Cootes & W.Suarez,ok
wfo-0000228003,Liparis cespitosa (Lam.) Lindl.,ok
wfo-0000057712,Decaneuropsis garrettiana (Craib) H.Rob. & Skvarla,ok
wfo-0000769553,Najas minor All.,ok
wfo-0001257901,Mahonia napaulensis DC.,ok
wfo-0000266878,Argostemma subcrassum King,ok
wfo-0000390742,Dioscorea glabra Roxb.,ok
wfo-0000759895,Calamus rudentum Lour.,ok
wfo-1000026563,Curcuma chantaranothaii Boonma & Saensouk,ok
wfo-0000440202,Hemiorchis rhodorrhachis K.Schum.,ok
wfo-0000825840,Begonia vagans Craib,ok
wfo-0001239621,Polygala longifolia Poir.,ok
wfo-0000774825,Barringtonia asiatica Kurz,ok
wfo-0000047633,Acilepis doichangensis (H.Koyama) H.Rob. & Skvarla,ok
wfo-0000726307,Hydrobryum tardhuangense Mak.Kato,ok
wfo-0000067484,Chromolaena odorata (L.) R.M.King & H.Rob.,ok
wfo-0000608434,Cladopus fallax C.Cusset,ok
wfo-0000545388,Ardisia wallichii A.DC.,ok
wfo-0000760429,Calamus speciosissimus Furtado,ok
wfo-0000245941,Morinda citrifolia L.,ok
wfo-0001135240,Mischocarpus pentapetalus Radlk.,ok
wfo-0000581331,Calophyllum sclerophyllum Vesque,ok
wfo-0000916613,Collabium formosanum Hayata,ok
wfo-0001043010,Gynochthodes hispida (K.M.Wong) Razafim. & B.Bremer,ok
wfo-0001279147,Stephania capitata (Blume) Spreng.,ok
wfo-0000908961,Coelogyne pulverula Teijsm. & Binn.,ok
wfo-0001280166,Persicaria stagnina (Buch.-Ham. ex Meisn.) Qaiser,ok
wfo-0000727590,Hypericum elodeoides Choisy,ok
wfo-0000281610,Pouteria campechiana (Kunth) Baehni,ok
wfo-0000021319,Pseudognaphalium hypoleucum (DC.) Hilliard & B.L.Burtt,ok
wfo-1000022704,Globba nitida M.F.Newman & Sangvir.,ok
wfo-0000465332,Phytocrene palmata Wall.,ok
wfo-0001336989,Indigofera smitinandii Mattapha & Chantar.,ok
wfo-0000281893,Pouteria malaccensis (C.B.Clarke) Baehni,ok
wfo-0001145135,Viola sumatrana Miq.,ok
wfo-1000022697,Globba amnicola M.F.Newman & Sangvir.,ok
wfo-0000292104,Quercus myrsinaefolia Blume,ok
wfo-0001426452,Wurfbainia biflora (Jack) Škorničk. & A.D.Poulsen,ok
wfo-0000457708,Turnera ulmifolia L.,ok
wfo-0000338842,Alpinia vittata W.Bull,ok
wfo-0000457662,Tetrastigma cambodianum Pierre ex Gagnep.,ok
wfo-0000346208,Carex doisutepensis T.Koyama,ok
wfo-0001342112,"Porpax thaithongiae Suddee, Promm. & Watthana",ok
wfo-0001281560,"Tetrastigma macrocorymbum Gagnep. ex J.Wen, Boggan & Turland",ok
wfo-1000003640,"Crepidium falcifolium Nuammee, Seelanan & H.A.Pedersen",ok
wfo-0000135129,Pluchea eupatorioides Kurz,ok
wfo-0000089606,Blumea paniculata (Willd.) M.R.Almeida,ok
wfo-0000338975,Amomum dealbatum Roxb.,ok
wfo-0000252780,Oberonia griffithiana Lindl.,ok
wfo-0000724630,Hopea pierrei Hance,ok
wfo-0000257160,Ophiorrhiza oblonga Craib,ok
wfo-0000431412,Bromheadia alticola Ridl.,ok
wfo-0000936752,Alangium chinense (Lour.) Harms,ok
wfo-0000506963,Dalzellia kailarsenii M.Kato,ok
wfo-0001342537,Leptopetalum biflorum (L.) Neupane & N.Wikstr.,ok
wfo-0000050283,Decaneuropsis cumingiana (Benth.) H.Rob. & Skvarla,ok
wfo-0001342539,Leptopetalum pteritum (Blume) Neupane & N.Wikstr.,ok
wfo-0000338713,Alpinia purpurata (Vieill.) K.Schum.,ok
wfo-0001125684,Thelypteris subpubescens (Blume) K.Iwats.,ok
wfo-0000581120,Calophyllum depressinervosum M.R.Hend. & Wyatt-Sm.,ok
wfo-0000427236,Wissadula periplocifolia (L.) Thwaites,ok
wfo-1000022706,Globba verecunda M.F.Newman & Sangvir.,ok
wfo-0000329269,Uncaria lanosa Wall.,ok
wfo-1200061264,Hedyotis elegans Wall. ex Kurz,ok
wfo-0000423280,Vatica pauciflora (Korth.) Blume,ok
wfo-0001426471,Wurfbainia tenella (Lamxay & M.F.Newman) Škorničk. & A.D.Poulsen,ok
wfo-0001066254,Pseuduvaria macrophylla (Oliv.) Merr.,ok
wfo-0000318510,Syzygium craibii Chantar. & J.Parn.,ok
wfo-1000027136,Friesodielsia macrosepala Leerat. & Aongyong,ok
wfo-0000188411,Eriosema chinense Vogel,ok
wfo-0000502880,Strychnos nux-vomica L.,ok
wfo-0000091975,Helianthus tuberosus L.,ok
wfo-1000022701,Globba grandis Sangvir.,ok
wfo-0000429567,Geostachys holttumii K.Larsen,ok
wfo-0000692506,Friesodielsia filipes (Hook.f. & Thomson) Steenis,ok
wfo-0000617302,Zingiber newmanii Theilade & Mood,ok
wfo-0000823811,Begonia demissa Craib,ok
wfo-0001334292,Monoon fuscum (King) B.Xue & R.M.K.Saunders,ok
wfo-1000065421,"Goniothalamus sukhirinensis Leerat., Chalermglin & R.M.K.Saunders",ok
wfo-0000246083,Morinda scabrida Craib,ok
wfo-0000262239,Acanthophippium sylhetense Lindl.,ok
wfo-0000606761,Cissus rheifolia Planch.,ok
wfo-0000311214,Sinoadina racemosa (Siebold & Zucc.) Ridsdale,ok
wfo-0001108167,Diplazium accedens Blume,ok
wfo-1000024375,Pseuduvaria khaosokensis Yoosukkee & Chaowasku,ok
wfo-0000232595,Macropanax maingayi (C.B.Clarke) Philipson,ok
wfo-0000235885,Manilkara hexandra Dubard,ok
wfo-0000451985,Kaempferia parviflora Wall. ex Baker,ok
wfo-0000166389,Delonix regia (Bojer ex Hook.) Raf.,ok
wfo-0000917871,Globba ranongensis Picheans. & Tiyaw.,ok
wfo-0000454382,"Thawatchaia trilobata M.Kato, Koi & Y.Kita",ok
wfo-0000980735,Hedyotis pruinosa Wight & Arn.,ok
wfo-0000531579,Ampelocissus rugosa (Wall.) Planch.,ok
wfo-0000266493,Argostemma pulchellum E.T.Geddes,ok
wfo-0000249680,Nauclea subdita Steud.,ok
wfo-0000549858,Artabotrys siamensis Miq.,ok
wfo-0000937206,Alangium kurzii Craib,ok
wfo-1000032901,Kaempferia phuphanensis Saensouk & P.Saensouk,ok
wfo-0000616666,Zingiber idae Triboun & K.Larsen,ok
wfo-0000639075,Decaschistia mouretii Gagnep.,ok
wfo-0000943443,Dilochia wallichii Lindl.,ok
wfo-0000041414,Eupatorium formosanum Hayata,ok
wfo-0000436540,Hedychium tengchongense Y.B.Luo,ok
wfo-0000263620,Arenga hookeriana (Becc.) Whitmore,ok
wfo-0000244941,Mitragyna rotundifolia (Roxb.) Kuntze,ok
wfo-0000921016,Schefflera poomae Esser & Jebb,ok
wfo-0001239572,Polyosma integrifolia Blume,ok
wfo-0000606039,Cissus assamica (M.A.Lawson) Craib,ok
wfo-0000537347,Anisoptera costata Korth.,ok
wfo-0000537356,Anisoptera laevis Ridl.,ok
wfo-0000980271,Hedyotis decora E.T.Geddes,ok
wfo-0000813336,Jasminum nervosum Lour.,ok
wfo-0000965847,Exallage pachycarpa (Ridl.) Bremek.,ok
wfo-0000414213,Breynia retusa (Dennst.) Alston,ok
wfo-0000650761,Diplycosia epiphytica H.R.Fletcher,ok
wfo-0000762308,Calanthe clavata Lindl.,ok
wfo-0000240143,Melodinus cochinchinensis (Lour.) Merr.,ok
wfo-0000577653,Actephila excelsa (Dalzell) Müll.Arg.,ok
wfo-0000312699,Spermacoce remota Lam.,ok
wfo-1000021111,Artabotrys insurae Junhao Chen & Eiadthong,ok
wfo-0000329320,Uncaria sessilifructus Roxb.,ok
wfo-0001145508,Parthenocissus semicordata (Wall.) Planch.,ok
wfo-0000266134,Argostemma neurocalyx Miq.,ok
wfo-0000964699,Euphorbia serpens Kunth,ok
wfo-0000131733,Blumea napifolia DC.,ok
wfo-0000949016,Endospermum diadenum (Miq.) Airy Shaw,ok
wfo-0000531519,Ampelocissus harmandii Planch.,ok
wfo-0001107189,Adiantum flabellulatum L.,ok
wfo-0001234069,Itea macrophylla Wall.,ok
wfo-0000683301,Limnocharis flava (L.) Buchenau,ok
wfo-0000330941,Betula alnoides Buch.-Ham. ex D.Don,ok
wfo-0000722556,Hibiscus floccosus Mast.,ok
wfo-0000415531,Etlingera corneri Mood & Ibrahim,ok
wfo-0000409006,Thladiantha indochinensis Merr.,ok
wfo-0000327016,Trevesia palmata (Roxb. ex Lindl.) Vis.,ok
wfo-0000550549,Artocarpus nitidus Trécul,ok
wfo-0001296210,Calophyllum polyanthum Wall. ex Choisy,ok
wfo-0000079371,Clibadium surinamense L.,ok
wfo-0000328050,Trichotosia teysmannii (J.J.Sm.) Kraenzl.,ok
wfo-0000005100,Gynura hmopaengensis H.Koyama,ok
wfo-1000040840,Monoon phuluangense Bunchalee,ok
wfo-0001333666,Pinalia affinis (Griff.) Ormerod,ok
wfo-0000825528,Begonia silletensis (A.DC.) C.B.Clarke,ok
wfo-0000900309,Aganosma schlechteriana H.Lév.,ok
wfo-0000500588,Shorea guiso (Blanco) Blume,ok
wfo-0000393667,Dioscorea pierrei Prain & Burkill,ok
wfo-0000219580,Jatropha curcas L.,ok
wfo-0000483747,Persicaria strigosa (R.Br.) H.Gross,ok
wfo-0000326536,Trachycarpus oreophilus Gibbons & Spanner,ok
wfo-0000775430,Grias peruviana Miers,ok
wfo-0001425098,"Pinalia bilobulata (Seidenf.) Schuit., Y.P.Ng & H.A.Pedersen",ok
wfo-0000235333,Antidesma bunius (L.) Spreng.,ok
wfo-0001035432,Nothocissus spicifera (Griff.) Latiff,ok
wfo-0001063055,Xylosma longifolia Clos,ok
wfo-0001250573,Persicaria dichotoma (Blume) Masam.,ok
wfo-0000685455,Fagopyrum dibotrys (D.Don) Hara,ok
wfo-0000488440,Persicaria odorata (Lour.) Soják,ok
wfo-0000707843,Gossypium barbadense L.,ok
wfo-0000002422,Gynura cusimbua S.Moore,ok
wfo-0000528475,Alternanthera bettzickiana (Regel) G.Nicholson,ok
wfo-0000371211,Mangifera griffithii Hook.f.,ok
wfo-0000114460,Duhaldea nervosa (Wall. ex DC.) Anderb.,ok
wfo-0000200321,Millettia acutiflora Gagnep.,ok
wfo-0001145923,Tetrastigma pachyphyllum (Hemsl.) Chun,ok
wfo-0001145894,Tetrastigma apiculatum Gagnep.,ok
wfo-0001090972,Passiflora wilsonii Hemsl.,ok
wfo-0000009302,Enydra fluctuans Lour.,ok
wfo-0000258228,Aralia merrillii C.B.Shang,ok
wfo-1000053057,Porpax capuccinorum Aver.,ok
wfo-0000831785,Ceratophyllum demersum L.,ok
wfo-0000248755,Aporosa globifera Hook.f.,ok
wfo-0000357309,Kadsura heteroclita (Roxb.) Craib,ok
wfo-0001296658,Cuscuta reflexa Roxb.,ok
wfo-0000312121,Spathoglottis plicata Blume,ok
wfo-0000257322,Ophiorrhiza villosa Roxb.,ok
wfo-0000774952,Barringtonia pendula Kurz,ok
wfo-0000330495,Urceola micrantha (Wall. ex G.Don) D.J.Middleton,ok
wfo-0000581366,Calophyllum teysmannii Miq.,ok
wfo-0000290832,Quercus franchetii Skan,ok
wfo-0000326999,Trevesia burckii Boerl.,ok
wfo-0000707931,Gossypium hirsutum L.,ok
wfo-0000727778,Hypericum japonicum Thunb.,ok
wfo-0000114628,Gymnanthemum extensum (DC.) Steetz,ok
wfo-0000409845,Eriocaulon cinereum R.Br.,ok
wfo-0000723020,Hibiscus sabdariffa L.,ok
wfo-0000682110,Euonymus theifolius Wall. ex M.A.Lawson,ok
wfo-0000002804,Blumea balsamifera (L.) DC.,ok
wfo-0000830215,Chionanthus ramiflorus Roxb.,ok
wfo-0000009227,Pentanema cernuum (Dalzell) Y.Ling,ok
wfo-0000756214,Calamus guruba Buch.-Ham. ex Mart.,ok
wfo-0000605970,Cissus adnata Roxb.,ok
wfo-0000482783,Oxystophyllum sinuatum (Lindl.) M.A.Clem.,ok
wfo-0000140687,Davallodes viscidula (Mett.) Alderw.,ok
wfo-0001219788,Polygala arillata Buch.-Ham. ex D.Don,ok
wfo-0001342521,Debia ovatifolia (Cav.) Neupane & N.Wikstr.,ok
wfo-0000312089,Spathoglottis gracilis Rolfe ex Hook.f.,ok
wfo-0000909736,Coelogyne xyrekes Ridl.,ok
wfo-0001042996,Gynochthodes cochinchinensis (DC.) Razafim. & B.Bremer,ok
wfo-0001118134,Cheilanthes belangeri (Bory) C.Chr.,ok
wfo-0000263731,Arenga pinnata (Wurmb) Merr.,ok
wfo-0000936580,Alangium barbatum (R.Br. ex C.B.Clarke) Baill. ex Kuntze,ok
wfo-0000601960,Actephila ovalis (Ridl.) Gage,ok
wfo-0000496847,Shorea curtisii Dyer ex King,ok
wfo-0000232290,Macaranga trichocarpa Müll.Arg.,ok
wfo-0001125334,Elaphoglossum subellipticum Rosenst.,ok
wfo-1000039726,Begonia pseudosubperfoliata Phutthai & M.Hughes,ok
wfo-0000376429,Monotropa hypopitys L.,ok
wfo-0000514026,Acer calcaratum Gagnep.,ok
wfo-0000581370,Calophyllum thorelii Pierre,ok
wfo-0000253016,Oberonia stenophylla Ridl.,ok
wfo-0000266220,Argostemma ophirense Maingay ex Hook.f.,ok
wfo-0001347729,"Crepidium chamaeorchis (Schltr.) Nuammee, Seelanan, Suddee & H.A.Pedersen",ok
wfo-0000250257,Neonauclea excelsa (Blume) Merr.,ok
wfo-0001078194,Hibiscus hispidissimus Griff.,ok
wfo-0000254823,Oldenlandia corymbosa L.,ok
wfo-0000273539,Pinalia myristiciformis (Hook.) Kuntze,ok
wfo-0000514707,Acer oblongum Wall. ex DC.,ok
wfo-0000245952,Morinda coreia Buch.-Ham.,ok
wfo-0000805520,Carpinus londoniana H.J.P.Winkl.,ok
wfo-0000518434,Aconogonon molle (D.Don) Hara,ok
wfo-0000606106,Cissus calcicola Craib,ok
wfo-0001035368,Scorodocarpus borneensis (Baill.) Becc.,ok
wfo-0000265211,Argostemma diversifolium Ridl.,ok
wfo-0000252663,Oberonia betongensis Kerr,ok
wfo-0000338547,Alpinia javanica Blume,ok
wfo-0001085051,Moringa oleifera Lam.,ok
wfo-0000831033,Cyclocodon celebicus (Blume) D.Y.Hong,ok
wfo-0000371266,Mangifera caesia Jack,ok
wfo-0000390719,Dioscorea garrettii Prain & Burkill,ok
wfo-0000219712,Jatropha integerrima Jacq.,ok
wfo-0001347560,Smythea macrocarpa Hemsl.,ok
wfo-0000431499,Bromheadia aporoides Rchb.f.,ok
wfo-0001145633,Cyphostemma auriculata (Roxb.) Singh & Shetty,ok
wfo-0000496924,Sida alnifolia L.,ok
wfo-0000667939,Engelhardia roxburghiana Lindl.,ok
wfo-0000687342,Ficus apiocarpa Miq.,ok
wfo-0000338348,Alpinia assimilis Ridl.,ok
wfo-0000263800,Panisea distelidia I.D.Lund,ok
wfo-0000365894,Curcuma petiolata Roxb.,ok
wfo-0000273756,Pinanga paradoxa (Griff.) Scheff.,ok
wfo-0000748971,Cayratia emarginata Trias-Blasi & J.Parn.,ok
wfo-0001038821,Polypleurum schmidtianum Warm.,ok
wfo-0001145007,Rinorea bengalensis (Wall.) Kuntze,ok
wfo-0000429536,Geostachys angustifolia K.Larsen,ok
wfo-0000396928,Brassaiopsis glomerulata (Blume) Regel,ok
wfo-0000155325,Argyreia thorelii Gagnep.,ok
wfo-0000732933,Ixonanthes petiolaris Blume,ok
wfo-0000394305,Dioscorea pyrifolia Kunth,ok
wfo-0000415660,Etlingera maingayi (Baker) R.M.Sm.,ok
wfo-0000257104,Ophiorrhiza longipes Craib,ok
wfo-0001426347,Globba nitens Sangvir. & M.F.Newman,ok
wfo-0000921596,Geostachys chayanii Mayoe,ok
wfo-0000500590,Shorea glauca King,ok
wfo-0001145204,Viola hamiltoniana D.Don,ok
wfo-0000250241,Neonauclea calycina (Bartl. ex DC.) Merr.,ok
wfo-0000265249,Argostemma elatostemma Hook.f.,ok
wfo-0000757035,Calamus laevigatus Mart. ex Walp.,ok
wfo-0000435360,Swintonia schwenckii (Teijsm. & Binn.) Teijsm. & Binn.,ok
wfo-0000823613,Begonia cathcartii Hook.f.,ok
wfo-0000814976,Castanopsis rhamnifolia A.DC.,ok
wfo-0000378628,Neoalsomitra clavigera (M.Roem.) Hutch.,ok
wfo-0000715385,Hanseniella heterophylla C.Cusset,ok
wfo-0000504142,Smythea velutina (Ridl.) Banerjee & P.K.Mukh.,ok
wfo-0000413105,Eriocaulon pseudoescape Prajaksood & Chantar.,ok
wfo-0000257180,Ophiorrhiza patula Craib,ok
wfo-0000774946,Barringtonia pauciflora King,ok
wfo-0000364031,Crepidium josephianum (Rchb.f.) Marg.,ok
wfo-0000321774,Beaumontia macrantha (Ridl.) Rudjiman,ok
wfo-0000825443,Begonia saxifragifolia Craib,ok
wfo-0000824953,Begonia obovoidea Craib,ok
wfo-0000819806,Wahlenbergia hookeri (C.B.Clarke) Tuyn,ok
wfo-0000265049,Argostemma condensum Craib,ok
wfo-0000305743,Schefflera cephalotes (C.B.Clarke) Harms,ok
wfo-0001344858,Thawatchaia laotica Koi & M.Kato,ok
wfo-0000228546,Liparis stenoglossa C.S.P.Parish & Rchb.f.,ok
wfo-0001145178,Viola yunnanensis W.Becker & Boissieu,ok
wfo-0000267155,Argostemma verticillatum Wall.,ok
wfo-0000726288,Hydrobryum bifoliatum C.Cusset,ok
wfo-1200026939,Hedyotis macrophylla Wall. ex Wight & Arn.,ok
wfo-0001036015,Cordisepalum thorelii (Gagnep.) Verdc.,ok
wfo-0000430508,Globba leucantha Miq.,ok
wfo-0000923097,Cylindrolobus nutans (Lindl.) J.J.Wood,ok
wfo-0000823258,Begonia adenopoda Lem.,ok
wfo-0000228127,Liparis ferruginea Lindl.,ok
wfo-0000465722,Mapania kurzii C.B.Clarke,ok
wfo-0000414766,Eriocaulon xeranthemum Mart.,ok
wfo-0000913946,Scolopia macrophylla (Wight & Arn.) Clos,ok
wfo-0000265838,Argostemma laxum E.T.Geddes,ok
wfo-0000430534,Ziziphus calophylla Wall.,ok
wfo-0001426473,Wurfbainia vera (Blackw.) Škorničk. & A.D.Poulsen,ok
wfo-0000429544,Geostachys decurvata (Baker) Ridl.,ok
wfo-0000724671,Hopea sublanceolata Symington,ok
wfo-0000404901,Eleocharis macrorrhiza T.Koyama,ok
wfo-0000292292,Quercus oxyodon Miq.,ok
wfo-0000457906,Tetrastigma taeniatum C.L.Li,ok
wfo-0001245281,Persicaria pubescens (Blume) Hara,ok
wfo-0000382899,Cyperus squarrosus L.,ok
wfo-0000229845,Lithocarpus curtisii (King) A.Camus,ok
wfo-0001426289,Amomum curtisii (Baker) Škorničk. & Hlavatá,ok
wfo-0000980809,Hedyotis rosmarinifolia (Pit.) Craib,ok
wfo-0000504148,Smythea lanceata (Tul.) Summerh.,ok
wfo-0000765240,Calanthe simplex Seidenf.,ok
wfo-0000244930,Mitragyna hirsuta Havil.,ok
wfo-0001120255,Xiphopteris hieronymusii (C.Chr.) Holttum,ok
wfo-0000543899,Ardisia attenuata Wall. ex A.DC.,ok
wfo-0000116399,Eupatorium capillifolium (Lam.) Small ex Porter & Britton,ok
wfo-0001048436,Vaccinium bracteatum Thunb.,ok
wfo-0001278756,Parashorea stellata Kurz,ok
wfo-0000548271,Aristolochia ringens Vahl,ok
wfo-0000430642,Globba racemosa Sm.,ok
wfo-0000450611,Malvaviscus penduliflorus DC.,ok
wfo-0000250329,Neonauclea sessilifolia (Roxb.) Merr.,ok
wfo-0001085244,Knema globularia (Lam.) Warb.,ok
wfo-0000566172,Bistorta paleacea (Wall. ex Hook.f.) Yonek. & H.Ohashi,ok
wfo-0000254808,Oldenlandia comata Craib,ok
wfo-0000430493,Ziziphus funiculosa Buch.-Ham. ex Wall.,ok
wfo-0000230330,Lithocarpus xylocarpus Markgr.,ok
wfo-0000306334,Schefflera simulans Craib,ok
wfo-0000748472,Acer pseudowilsonii Y.S.Chen,ok
wfo-1000022700,Globba dasycarpa M.F.Newman,ok
wfo-0000328023,Trichotosia pauciflora Blume,ok
wfo-0001426492,Curcuma peramoena Souvann. & Maknoi,ok
wfo-0000174378,Arachis hypogaea L.,ok
wfo-0000722244,Hibiscus acetosella Welw. ex Hiern,ok
wfo-0000999517,Rubus malvaceus Focke,ok
wfo-0000263687,Panax pseudoginseng Wall.,ok
wfo-0000049932,Erechtites valerianifolius (Wolf) DC.,ok
wfo-0000150184,Polypodium verrucosum Hook.,ok
wfo-0000430482,Globba laeta K.Larsen,ok
wfo-0000281026,Porpax parishii (Lindl. & Rchb.f.) Rolfe,ok
wfo-0000500612,Shorea laevis Ridl.,ok
wfo-0000512188,Abutilon persicum (Burm.f.) Merr.,ok
wfo-0000588862,Carya tonkinensis Lecomte,ok
wfo-0000038439,Acilepis silhetensis (DC.) H.Rob.,ok
wfo-0001426461,Wurfbainia longiligularis (T.L.Wu) Škorničk. & A.D.Poulsen,ok
wfo-0000436606,Hedychium villosum Wall.,ok
wfo-0000728083,Hypericum patulum Thunb.,ok
wfo-0000305087,Sauropus rostratus Miq.,ok
wfo-0000183282,Phaseolus vulgaris L.,ok
wfo-0000216091,Hymenodictyon flaccidum Wall.,ok
wfo-0000981952,Heteropanax fragrans (Roxb.) Seem.,ok
wfo-0000606224,Cissus discolor Blume,ok
wfo-0001116261,Asplenium excisum C.Presl,ok
wfo-0000959933,Eulophia herbacea Lindl.,ok
wfo-0000385564,Orophea fusca Craib,ok
wfo-0000980942,Hedyotis tetrandra (Roxb.) Craib,ok
wfo-0000452109,Kaempferia spoliata Sirirugsa,ok
wfo-0000312683,Spermacoce pusilla Wall.,ok
wfo-0000415858,Uvaria curtisii King,ok
wfo-0001277244,Shorea siamensis Miq.,ok
wfo-0000365618,Curcuma gracillima Gagnep.,ok
wfo-0000805410,"Boesenbergia siphonantha (King ex Baker) M.Sabu, Prasanthk. & Škorničk.",ok
wfo-1000028490,Polyalthia chalermglinii Bunchalee & D.M.Johnson,ok
wfo-0000393936,Pseuduvaria monticola J.Sinclair,ok
wfo-0000436198,Hedychium malayanum Ridl.,ok
wfo-0000451844,Kaempferia larsenii Sirirugsa,ok
wfo-0000537847,Annona mucosa Jacq.,ok
wfo-0000298484,Rubia garrettii Craib,ok
wfo-0000341651,Boesenbergia petiolata Sirirugsa,ok
wfo-0001066470,Pseuduvaria setosa (King) J.Sinclair,ok
wfo-0000435667,Hedychium brevicaule D.Fang,ok
wfo-0000690476,Ficus subpisocarpa Gagnep.,ok
wfo-0000037901,Blumea oxyodonta DC.,ok
wfo-0000549878,Artabotrys uniflorus (Griff.) Craib,ok
wfo-0000430592,Globba nisbetiana Craib,ok
wfo-0000435660,Hedychium bousigonianum Pierre ex Gagnep.,ok
wfo-0000537905,Annona reticulata L.,ok
wfo-0000533464,Anaxagorea luzonensis A.Gray,ok
wfo-0000242748,Michelia floribunda Finet & Gagnep.,ok
wfo-0001425469,Monoon longifolium (Sonn.) B.Xue & R.M.K.Saunders,ok
wfo-0000429628,Geostachys smitinandii K.Larsen,ok
wfo-0000509771,"Maasia glauca (Hassk.) Mols, Kessler & Rogstad",ok
wfo-0000393731,Polyalthia cauliflora Hook.f. & Thomson,ok
wfo-0000648612,Diospyros buxifolia (Blume) Hiern,ok
wfo-0000252829,Oberonia langbianensis Gagnep.,ok
wfo-0001066438,Orophea kerrii Kessler,ok
wfo-0000394181,Polyalthia stenopetala (Hook.f. & Thomson) Finet & Gagnep.,ok
wfo-1000028493,Polyalthia heliopetala Leerat. & Bunchalee,ok
wfo-0000703389,Gironniera nervosa Planch.,ok
wfo-0000365653,Curcuma harmandii Gagnep.,ok
wfo-1000022702,Globba hilaris Sangvir.,ok
wfo-0000968881,Galium elegans Wall.,ok
wfo-0000642365,Desmos dumosus (Roxb.) Saff.,ok
wfo-1000027135,Friesodielsia longipetala Leerat. & Chalermglin,ok
wfo-1000023326,Kaempferia albiflora Jenjitt. & Ruchis.,ok
wfo-0001334298,Monoon jucundum (Pierre) B.Xue & R.M.K.Saunders,ok
wfo-0000022585,Duhaldea wissmanniana (Hand.-Mazz.) Anderb.,ok
wfo-0000706452,Goniothalamus cheliensis Hu,ok
wfo-0000365491,Curcuma cochinchinensis Gagnep.,ok
wfo-0000381268,Nephelium lappaceum L.,ok
wfo-0000430360,Globba fragilis S.N.Lim,ok
wfo-0000934366,Cymbidium devonianum Paxton,ok
wfo-0000393721,Polyalthia cinnamomea Hook.f. & Thomson,ok
wfo-1000040841,Monoon roseum Bunchalee,ok
wfo-0000393943,Pseuduvaria reticulata (Blume) Miq.,ok
wfo-0000416394,Uvaria grandiflora Roxb. ex Hornem.,ok
wfo-0000642366,Desmos dunalii (Wall. ex Hook.f. & Thomson) Saff.,ok
wfo-0000341666,Boesenbergia siamensis (Gagnep.) Sirirugsa,ok
wfo-0000706588,Goniothalamus tenuifolius King,ok
wfo-1000021894,Curcuma cinnabarina Škorničk. & Soonthornk.,ok
wfo-0001334321,Monoon viride (Craib) B.Xue & R.M.K.Saunders,ok
wfo-0000366131,Curcuma thorelii Gagnep.,ok
wfo-0000748693,Neo-uvaria sparsistellata Chaowasku,ok
wfo-0000043225,Sphaeranthus africanus L.,ok
wfo-0000341669,Boesenbergia tenuispicata K.Larsen,ok
wfo-0000706485,Goniothalamus giganteus Hook.f. & Thomson,ok
wfo-0000617690,Zingiber puberulum Ridl.,ok
wfo-0000329252,Uncaria homomalla Miq.,ok
wfo-0000745982,"Uvaria dasoclema L.L.Zhou, Y.C.F.Su & R.M.K.Saunders",ok
wfo-0001337432,Kaempferia picheansoonthonii Wongsuwan & Phokham,ok
wfo-0000365429,Curcuma angustifolia Roxb.,ok
wfo-0000440181,Hemiorchis burmanica Kurz,ok
wfo-0000706554,Goniothalamus repevensis Pierre ex Finet & Gagnep.,ok
