specific_name,species_url
Cyperus albescens,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02018
Cyperus lipopygmaeus Goetgh. Phytotaxa 166: 21. 2014.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02020
Cyperus albescens,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02018
Cyperus isolepis,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02022
Cyperus leptocarpus,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02021
Cyperus lipopygmaeus Goetgh. Phytotaxa 166: 21. 2014.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02020
Cyperus ceylanicus,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02019
Cyperus neochinensis,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02023
Gahnia tristis Nees,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02045
Fimbristylis dipsacea (Rottb.) C.B.Clarke,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01928
Fimbristylis tetragona R.Br.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01929
Fimbristylis leptoclada Benth.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01894
Fimbristylis complanata (Retz.) Link,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01866
Fimbristylis thomsonii Boeckeler,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01867
Fimbristylis umbellaris (Lam.) Vahl,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01888
Fimbristylis quinquangularis,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01889
Fimbristylis aphylla Steud.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01887
Fimbristylis anisoclada Ohwi,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01885
Fimbristylis salbundia (Nees) Kunth,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01886
Fimbristylis sericea R.Br.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01893
Fimbristylis dura (Zoll. & Moritzi) Merr.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01868
Fimbristylis insignis Thwaites,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01890
Fimbristylis cymosa R.Br.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01891
Fimbristylis falcata (Vahl) Kunth,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01892
Fimbristylis dictyocolea S.T.Blake,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01895
Fimbristylis pauciflora R.Br.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01896
Fimbristylis ovata (Burm.f.) J.Kern,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01884
Fimbristylis smitinandii T.Koyama,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01873
Fimbristylis cinnamometorum (Vahl) Kunth,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01882
Fimbristylis trichoides J.Kern,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01881
Fimbristylis adenolepis J.Kern,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01883
Fimbristylis savannicola J.Kern,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01879
Fimbristylis fuscoides C.B.Clarke,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01880
Actinoschoenus yunnanensis,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01930
Fimbristylis eragrostis (Nees & Mey.) Hance,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01869
Fimbristylis phaeolepis J.Kern,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01870
Fimbristylis disticha Boeckeler,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01871
Fimbristylis obtusata (C.B.Clarke) Ridl.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01872
Fimbristylis fusca (Nees) C.B.Clarke,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01874
Fimbristylis prabatensis D.A.Simpson,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01875
Fimbristylis sleumeri J.Kern,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01876
Fimbristylis straminea Turrill,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01877
Fimbristylis fimbristyloides (F.Muell.) Druce,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01878
Fimbristylis nutans (Retz.) Vahl,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01926
Fimbristylis acuminata Vahl,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01927
Fimbristylis ferruginea (L.) Vahl,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01897
Fimbristylis subalata J.Kern,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01900
Fimbristylis tristachya R.Br.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01898
Fimbristylis schoenoides (Retz.) Vahl,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01899
Fimbristylis dichotoma (L.) Vahl,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01901
Fimbristylis alboviridis C.B.Clarke,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01904
Fimbristylis parvilenta T.Koyama,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01907
Fimbristylis bisumbellata (Forssk.) Bubani,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01905
Fimbristylis merrillii J.Kern,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01906
Fimbristylis polytrichoides (Retz.) R.Br.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01924
Fimbristylis tenuicula Boeckeler,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01925
Fimbristylis rigidula Nees,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01908
Fimbristylis trichophylla var. erecta Holttum ex J.Kern,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01910
Fimbristylis argentea (Rottb.) Vahl,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01923
Fimbristylis gracilenta Hance,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01918
Fimbristylis griffithii Boeckeler,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01919
Fimbristylis aestivalis (Retz.) Vahl,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01920
Fimbristylis spicigera J.Kern,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01911
Fimbristylis psammophila J.Kern,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01912
Fimbristylis kernii T.Koyama,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01916
Fimbristylis nelmesii J.Kern,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01917
Fimbristylis hookeriana Boeckeler,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01915
Fimbristylis brunneoides J.Kern,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01913
Fimbristylis jucunda (C.B.Clarke) J.Kern,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01914
Fimbristylis acuminata Vahl,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01927
Fimbristylis adenolepis J.Kern,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01883
Fimbristylis aestivalis (Retz.) Vahl,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01920
Fimbristylis alboviridis C.B.Clarke,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01904
Fimbristylis anisoclada Ohwi,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01885
Fimbristylis aphylla Steud.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01887
Fimbristylis argentea (Rottb.) Vahl,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01923
Fimbristylis bisumbellata (Forssk.) Bubani,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01905
Fimbristylis brunneoides J.Kern,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01913
Fimbristylis cinnamometorum (Vahl) Kunth,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01882
Fimbristylis complanata (Retz.) Link,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01866
Fimbristylis cymosa R.Br.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01891
Fimbristylis dichotoma (L.) Vahl,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01901
Fimbristylis dictyocolea S.T.Blake,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01895
Fimbristylis dipsacea (Rottb.) C.B.Clarke,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01928
Fimbristylis disticha Boeckeler,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01871
Fimbristylis dura (Zoll. & Moritzi) Merr.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01868
Fimbristylis eragrostis (Nees & Mey.) Hance,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01869
Fimbristylis falcata (Vahl) Kunth,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01892
Fimbristylis ferruginea (L.) Vahl,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01897
Fimbristylis fimbristyloides (F.Muell.) Druce,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01878
Fimbristylis fusca (Nees) C.B.Clarke,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01874
Fimbristylis fuscoides C.B.Clarke,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01880
Fimbristylis gracilenta Hance,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01918
Fimbristylis griffithii Boeckeler,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01919
Fimbristylis hookeriana Boeckeler,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01915
Fimbristylis insignis Thwaites,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01890
Fimbristylis jucunda (C.B.Clarke) J.Kern,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01914
Fimbristylis kernii T.Koyama,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01916
Fimbristylis leptoclada Benth.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01894
Fimbristylis merrillii J.Kern,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01906
Fimbristylis quinquangularis,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01889
Fimbristylis nelmesii J.Kern,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01917
Fimbristylis nutans (Retz.) Vahl,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01926
Fimbristylis obtusata (C.B.Clarke) Ridl.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01872
Fimbristylis ovata (Burm.f.) J.Kern,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01884
Fimbristylis parvilenta T.Koyama,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01907
Fimbristylis pauciflora R.Br.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01896
Fimbristylis phaeolepis J.Kern,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01870
Fimbristylis polytrichoides (Retz.) R.Br.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01924
Fimbristylis prabatensis D.A.Simpson,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01875
Fimbristylis psammophila J.Kern,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01912
Fimbristylis rigidula Nees,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01908
Fimbristylis salbundia (Nees) Kunth,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01886
Fimbristylis savannicola J.Kern,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01879
Fimbristylis schoenoides (Retz.) Vahl,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01899
Fimbristylis sericea R.Br.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01893
Fimbristylis sleumeri J.Kern,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01876
Fimbristylis smitinandii T.Koyama,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01873
Fimbristylis spicigera J.Kern,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01911
Fimbristylis straminea Turrill,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01877
Fimbristylis subalata J.Kern,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01900
Fimbristylis tenuicula Boeckeler,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01925
Fimbristylis tetragona R.Br.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01929
Fimbristylis thomsonii Boeckeler,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01867
Fimbristylis trichoides J.Kern,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01881
Fimbristylis trichophylla Ridl.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01909
Fimbristylis tristachya R.Br.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01898
Fimbristylis umbellaris (Lam.) Vahl,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01888
Actinoschoenus yunnanensis,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01930
Rhynchospora gracillima Thwaites & Hook.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02030
Rhynchospora hookeri Boeckeler,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02025
Rhynchospora corymbosa (L.) Britton,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02026
Rhynchospora rugosa (Vahl) Gale,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02027
Rhynchospora chinensis Nees & Mey. ex Nees,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02029
Rhynchospora longisetis R.Br.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02031
Rhynchospora submarginata Kük.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02032
Rhynchospora rubra (Lour.) Makino,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02033
Rhynchospora hirticeps (Kük.) T.Koyama,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02034
Rhynchospora chinensis Nees & Mey. ex Nees,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02029
Rhynchospora corymbosa (L.) Britton,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02026
Rhynchospora gracillima Thwaites & Hook.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02030
Rhynchospora hirticeps (Kük.) T.Koyama,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02034
Rhynchospora hookeri Boeckeler,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02025
Rhynchospora longisetis R.Br.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02031
Rhynchospora rubra (Lour.) Makino,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02033
Rhynchospora rugosa (Vahl) Gale,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02027
Rhynchospora submarginata Kük.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02032
Actinoschoenus aphyllus,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02036
Schoenus smitinandii T.Koyama,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02041
Schoenus calostachyus (R.Br.) Poir.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02038
Schoenus falcatus R.Br.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02039
Schoenus punctatus R.Br.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02040
Schoenus calostachyus (R.Br.) Poir.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02038
Schoenus falcatus R.Br.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02039
Schoenus punctatus R.Br.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02040
Schoenus smitinandii T.Koyama,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02041
Anthelepis undulata,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02043
Eleocharis ochrostachys Steud.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01851
Eleocharis spiralis (Rottb.) Roem. & Schult.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01850
Eleocharis acutangula (Roxb.) Schult.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01848
Eleocharis philippinensis Svenson,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01849
Eleocharis dulcis (Burm.f.) Hensch.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01852
Eleocharis koyamae,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01855
Eleocharis retroflexa (Poir.) Urb.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01861
Eleocharis geniculata (L.) Roem. & Schult.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01860
Eleocharis setifolia (A.Rich.) J.Raynal,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01863
Eleocharis tetraquetra Nees,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01856
Eleocharis congesta D.Don,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01857
Eleocharis acutangula (Roxb.) Schult.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01848
Eleocharis congesta D.Don,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01857
Eleocharis dulcis (Burm.f.) Hensch.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01852
Eleocharis geniculata (L.) Roem. & Schult.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01860
Eleocharis koyamae,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01855
Eleocharis ochrostachys Steud.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01851
Eleocharis philippinensis Svenson,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01849
Eleocharis retroflexa (Poir.) Urb.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01861
Eleocharis setifolia (A.Rich.) J.Raynal,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01863
Eleocharis spiralis (Rottb.) Roem. & Schult.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01850
Eleocharis tetraquetra Nees,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01856
Bulbostylis thouarsii,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01933
Bulbostylis densa (Wall.) Hand.-Mazz.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01932
Bulbostylis barbata (Rottb.) C.B.Clarke,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01934
Bulbostylis barbata (Rottb.) C.B.Clarke,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01934
Bulbostylis densa (Wall.) Hand.-Mazz.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01932
Bulbostylis thouarsii,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01933
Cyperus papyrus L.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01936
Cyperus squarrosus L.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01959
Cyperus compressus L.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01957
Cyperus iria L.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01958
Cyperus pilosus Vahl,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01955
Cyperus compactus Retz.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01980
Cyperus javanicus Houtt.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01979
Cyperus stenophyllus Valck.Sur.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01981
Cyperus paniceus (Rottb.) Boeckeler,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01984
Cyperus cyperoides (L.) Kuntze,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01982
Cyperus cyperinus (Retz.) Valck.Sur.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01983
Cyperus odoratus L.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01987
Cyperus elatus L.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01937
Cyperus ohwii Kük,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01938
Cyperus digitatus Roxb.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01941
Cyperus imbricatus Retz.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01939
Cyperus exaltatus Retz.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01940
Cyperus distans L.f.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01947
