volume,family_name,genus_name,genus_label,genus_index_parsed,species_scientific_name,accepted_name,thailand,distribution,ecology,family_url,genus_url,species_url,scraped_at,specific_name,wfo_id,specific_name_clean,species_url_clean,wfo_full_name
6,Cyperaceae,14 Cyperus,Cyperus,14.0,Cyperus nutans Vahl,This is currently accepted.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Cyperaceae&volumeno=6,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Cyperus&tdcode=01935,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01948,2025-10-19T22:45:14.233704+00:00,Cyperus nutans Vahl,,cyperus nutans vahl,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01948,
6,Cyperaceae,14 Cyperus,Cyperus,14.0,Cyperus michelianus (L.) Link,This is currently accepted.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Cyperaceae&volumeno=6,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Cyperus&tdcode=01935,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01976,2025-10-19T22:45:45.802677+00:00,Cyperus michelianus (L.) Link,,cyperus michelianus (l.) link,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01976,
6,Cyperaceae,14 Cyperus,Cyperus,14.0,Cyperus laxus Lam.,This is currently accepted.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Cyperaceae&volumeno=6,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Cyperus&tdcode=01935,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01962,2025-10-19T22:46:31.971736+00:00,Cyperus laxus Lam.,,cyperus laxus lam.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01962,
6,Cyperaceae,16 Pycreus,Pycreus,16.0,Pycreus pumilus (L.) Nees,Cyperus pumilus,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Cyperaceae&volumeno=6,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Pycreus&tdcode=01990,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01998,2025-10-19T22:49:17.582821+00:00,Cyperus pumilus,,cyperus pumilus,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01998,
6,Cyperaceae,17 Kyllinga,Kyllinga,17.0,Kyllinga odorata Vahl,Cyperus sesquiflorus,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Cyperaceae&volumeno=6,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Kyllinga&tdcode=02001,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02002,2025-10-19T22:49:59.566014+00:00,Cyperus sesquiflorus,,cyperus sesquiflorus,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02002,
6,Cyperaceae,17 Kyllinga,Kyllinga,17.0,Kyllinga melanosperma Nees,Cyperus melanospermus,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Cyperaceae&volumeno=6,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Kyllinga&tdcode=02001,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02006,2025-10-19T22:50:07.976944+00:00,Cyperus melanospermus,,cyperus melanospermus,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02006,
6,Cyperaceae,6 Bolboschoenus,Bolboschoenus,6.0,Bolboschoenus maritimus (L.) Palla,This is currently accepted.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Cyperaceae&volumeno=6,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Bolboschoenus&tdcode=01829,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01830,2025-10-19T22:51:21.759456+00:00,Bolboschoenus maritimus (L.) Palla,,bolboschoenus maritimus (l.) palla,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01830,
6,Cyperaceae,8 Schoenoplectus,Schoenoplectus,8.0,Schoenoplectus littoralis (Schrad.) Palla,This is currently accepted.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Cyperaceae&volumeno=6,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Schoenoplectus&tdcode=01834,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01835,2025-10-19T22:51:28.751362+00:00,Schoenoplectus littoralis (Schrad.) Palla,,schoenoplectus littoralis (schrad.) palla,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01835,
6,Cyperaceae,8 Schoenoplectus,Schoenoplectus,8.0,Schoenoplectus supinus (L.) Palla,Schoenoplectiella supina,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Cyperaceae&volumeno=6,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Schoenoplectus&tdcode=01834,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01840,2025-10-19T22:51:39.350545+00:00,Schoenoplectiella supina,,schoenoplectiella supina,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01840,
7,Apocynaceae,14. Alyxia,Alyxia,14.0,Alyxia thailandica D.J.Middleton,This is currently accepted.,EASTERN: Nakhon Ratchasima; CENTRAL: Nakhon Nayok (type: Maxwell 74–804 -AAU).,Endemic.,"In evergreen or dry dipterocarp forests, 700–1,400 m alt.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Apocynaceae&volumeno=7,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Alyxia&tdcode=02178,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02182,2025-10-19T22:52:47.452452+00:00,Alyxia thailandica D.J.Middleton,,alyxia thailandica d.j.middleton,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02182,
7,Apocynaceae,32. Epigynum,Epigynum,32.0,Epigynum cochinchinensis (Pierre) D.J.Middleton,This is currently accepted.,"NORTHERN: Tak, Sukhothai; EASTERN: Nakhon Ratchasima; SOUTH-WESTERN: Phetchaburi, Prachuap Khiri Khan; CENTRAL: Saraburi, Nakhon Nayok; SOUTH-EASTERN: Chon Buri; PENINSULAR: Nakhon Si Thammarat, Pattani.","Burma, Vietnam (type).",In evergreen or deciduous forests to 800 m alt.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Apocynaceae&volumeno=7,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Epigynum&tdcode=02252,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02254,2025-10-19T23:00:25.923575+00:00,Epigynum cochinchinensis (Pierre) D.J.Middleton,,epigynum cochinchinensis (pierre) d.j.middleton,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02254,
7,Apocynaceae,41. Urceola,Urceola,41.0,Urceola napeensis (Quint.) D.J.Middleton,This is currently accepted.,EASTERN: Si Sa Ket; SOUTH-WESTERN: Kanchanaburi.,"S China, Vietnam (type).",In forests to 800 m alt.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Apocynaceae&volumeno=7,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Urceola&tdcode=02282,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02287,2025-10-19T23:01:34.972132+00:00,Urceola napeensis (Quint.) D.J.Middleton,,urceola napeensis (quint.) d.j.middleton,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02287,
7,Apocynaceae,41. Urceola,Urceola,41.0,Urceola tournieri (Pierre) D.J.Middleton,This is currently accepted.,NORTHERN: Chiang Mai.,"India, Bhutan, China, Burma, Laos, Vietnam.","In forests, 600–1,900 m alt.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Apocynaceae&volumeno=7,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Urceola&tdcode=02282,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02289,2025-10-19T23:01:40.808450+00:00,Urceola tournieri (Pierre) D.J.Middleton,,urceola tournieri (pierre) d.j.middleton,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02289,
7,Apocynaceae,41. Urceola,Urceola,41.0,Urceola lucida (Wall. ex G.Don) Kurz,This is currently accepted.,"NORTHERN: Nakhon Sawan; EASTERN: Chaiyaphum; SOUTH-WESTERN: Kanchanaburi; PENINSULAR: Ranong, Surat Thani, Phangnga, Phuket, Nakhon Si Thammarat, Trang, Satun, Songkhla, Yala.","Burma, Malaysia (type).","On the edge of, or in, evergreen or mixed deciduous forests to 950 m alt.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Apocynaceae&volumeno=7,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Urceola&tdcode=02282,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02284,2025-10-19T23:01:43.714658+00:00,Urceola lucida (Wall. ex G.Don) Kurz,,urceola lucida (wall. ex g.don) kurz,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02284,
7,Apocynaceae,41. Urceola,Urceola,41.0,Urceola minutiflora (Pierre) D.J.Middleton,This is currently accepted.,"NORTH-EASTERN: Udon Thani; EASTERN: Nakhon Ratchasima, Surin; CENTRAL: Saraburi; SOUTH-EASTERN: Chon Buri; PENINSULAR: Trang, Nakhon Si Thammarat.","Vietnam, Cambodia (type), Laos.",In thicket or evergreen forests to 400 m alt.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Apocynaceae&volumeno=7,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Urceola&tdcode=02282,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02286,2025-10-19T23:01:46.502242+00:00,Urceola minutiflora (Pierre) D.J.Middleton,,urceola minutiflora (pierre) d.j.middleton,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02286,
7,Apocynaceae,33. Chonemorpha,Chonemorpha,33.0,Chonemorpha verrucosa (Blume) D.J.Middleton,This is currently accepted.,"NORTHERN: Chiang Rai, Nakhon Sawan; SOUTH-WESTERN: Kanchanaburi; CENTRAL: Nakhon Nayok; SOUTH-EASTERN: Chon Buri, Chanthaburi; PENINSULAR: Nakhon Si Thammarat.","China, India, Bhutan, Burma, Vietnam, Laos, Malaysia, Indonesia (type in Java).",In forests or plantation to 375 m alt.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Apocynaceae&volumeno=7,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Chonemorpha&tdcode=02256,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02260,2025-10-19T23:02:28.824016+00:00,Chonemorpha verrucosa (Blume) D.J.Middleton,,chonemorpha verrucosa (blume) d.j.middleton,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02260,
7,Apocynaceae,24. Wrightia,Wrightia,24.0,Wrightia sp. 1,This is currently accepted.,CENTRAL: Saraburi.,Only known from the one specimen.,In fissures on limestone.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Apocynaceae&volumeno=7,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Wrightia&tdcode=02208,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02218,2025-10-19T23:03:05.418465+00:00,Wrightia sp. 1,,wrightia sp. 1,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02218,
7,Apocynaceae,8. Tabernaemontana,Tabernaemontana,8.0,Tabernaemontana pandacaqui Poir.,This is currently accepted.,"NORTH-EASTERN: Loei, Khon Kaen; SOUTH-WESTERN: Phetchaburi; CENTRAL: Phra Nakhon Si Ayutthaya, Krung Thep Maha Nakhon (Bangkok); PENINSULAR: Nakhon Si Thammarat, Trang, Songkhla, Yala.","China, Taiwan, the Philippines (type from Luzon), Malaysia, Indonesia, Papua New Guinea, Australia, Pacific Islands.","In forests, frequently on limestone to 850 m alt.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Apocynaceae&volumeno=7,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Tabernaemontana&tdcode=02147,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02153,2025-10-19T23:04:21.862072+00:00,Tabernaemontana pandacaqui Poir.,,tabernaemontana pandacaqui poir.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02153,
7,Apocynaceae,15. Kopsia,Kopsia,15.0,Kopsia fruticosa (Ker) A.DC.,This is currently accepted.,"SOUTH-WESTERN: Prachuap Khiri Khan; CENTRAL: Krung Thep Maha Nakhon (Bangkok); PENINSULAR: Phangnga, Krabi, Satun, Narathiwat.","Burma (type), China, Malaysia, Indonesia. Cultivated elsewhere.","In evergreen or secondary forests, often on limestone, to 500 m alt. Also frequently cultivated.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Apocynaceae&volumeno=7,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Kopsia&tdcode=02183,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02186,2025-10-19T23:05:45.071346+00:00,Kopsia fruticosa (Ker) A.DC.,,kopsia fruticosa (ker) a.dc.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02186,
7,Callitrichaceae,Callitriche,Callitriche,,Callitriche stagnalis Scop.,This is currently accepted.,NORTH-EASTERN: Udon Thani.,Subcosmopolitan (type from Europe).,"Marshy ground, 1,100 m alt.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Callitrichaceae&volumeno=7,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Callitriche&tdcode=02397,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02398,2025-10-19T23:14:01.774189+00:00,Callitriche stagnalis Scop.,,callitriche stagnalis scop.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02398,
7,Oleaceae,8. Jasminum,Jasminum,8.0,Jasminum lanceolaria Roxb.,This is currently accepted.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Oleaceae&volumeno=7,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Jasminum&tdcode=02456,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02461,2025-10-19T23:16:09.530660+00:00,Jasminum lanceolaria Roxb.,,jasminum lanceolaria roxb.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02461,
7,Oleaceae,8. Jasminum,Jasminum,8.0,Jasminum annamense Wernham,This is currently accepted.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Oleaceae&volumeno=7,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Jasminum&tdcode=02456,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02468,2025-10-19T23:16:23.853503+00:00,Jasminum annamense Wernham,,jasminum annamense wernham,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02468,
7,Oleaceae,8. Jasminum,Jasminum,8.0,Jasminum coarctatum Roxb.,This is currently accepted.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Oleaceae&volumeno=7,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Jasminum&tdcode=02456,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02472,2025-10-19T23:16:29.370446+00:00,Jasminum coarctatum Roxb.,,jasminum coarctatum roxb.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02472,
7,Oleaceae,8. Jasminum,Jasminum,8.0,Jasminum funale Decne.,Jasminum simplicifolium,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Oleaceae&volumeno=7,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Jasminum&tdcode=02456,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02482,2025-10-19T23:16:52.439267+00:00,Jasminum simplicifolium,,jasminum simplicifolium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02482,
7,Oleaceae,8. Jasminum,Jasminum,8.0,Jasminum laurifolium Roxb.,This is currently accepted.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Oleaceae&volumeno=7,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Jasminum&tdcode=02456,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02491,2025-10-19T23:17:12.750092+00:00,Jasminum laurifolium Roxb.,,jasminum laurifolium roxb.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02491,
7,Oleaceae,8. Jasminum,Jasminum,8.0,Jasminum dispermum Wall,This is currently accepted.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Oleaceae&volumeno=7,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Jasminum&tdcode=02456,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02457,2025-10-19T23:17:56.506278+00:00,Jasminum dispermum Wall,,jasminum dispermum wall,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02457,
7,Oleaceae,8. Jasminum,Jasminum,8.0,Jasminum nobile C.B.Clarke,This is currently accepted.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Oleaceae&volumeno=7,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Jasminum&tdcode=02456,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02494,2025-10-19T23:18:32.662823+00:00,Jasminum nobile C.B.Clarke,,jasminum nobile c.b.clarke,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02494,
7,Oleaceae,7. Myxopyrum,Myxopyrum,7.0,Myxopyrum smilacifolium (Wall.) Blume,This is currently accepted.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Oleaceae&volumeno=7,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Myxopyrum&tdcode=02451,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02453,2025-10-19T23:19:30.636246+00:00,Myxopyrum smilacifolium (Wall.) Blume,,myxopyrum smilacifolium (wall.) blume,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02453,
7,Oleaceae,3. Chionanthus,Chionanthus,3.0,Chionanthus sp. A.,This is currently accepted.,PENINSULAR: Ranong.,Endemic.,"Evergreen forests on a sandstone hill, 50 m alt. Fruiting: June.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Oleaceae&volumeno=7,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Chionanthus&tdcode=02425,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02440,2025-10-19T23:20:49.907300+00:00,Chionanthus sp. A.,,chionanthus sp. a.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02440,
7,Alismataceae,3. Sagittaria,Sagittaria,3.0,Sagittaria sagittifolia L.,This is currently accepted.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Alismataceae&volumeno=7,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Sagittaria&tdcode=02516,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02519,2025-10-19T23:23:48.961752+00:00,Sagittaria sagittifolia L.,,sagittaria sagittifolia l.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02519,
7,Alismataceae,3. Sagittaria,Sagittaria,3.0,Sagittaria guayanensis Humb.,This is currently accepted.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Alismataceae&volumeno=7,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Sagittaria&tdcode=02516,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02517,2025-10-19T23:23:51.707894+00:00,Sagittaria guayanensis Humb.,,sagittaria guayanensis humb.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02517,
7,Cymodoceaceae,1. Cymodocea,Cymodocea,1.0,"Cymodocea rotundata Ehrenb. & Hempr, ex Asch.",This is currently accepted.,"PENINSULAR: Phangnga, Phuket, Krabi.",As the genus.,"Marine waters below low water mark so that the plants are exposed only during spring ebbs. The species is found especially in sand spots of coral reefs but occasionally forms large mats on muddy flats. It also can tolerate lower salinities; consequently, it occasionally is found in some estuaries.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Cymodoceaceae&volumeno=7,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Cymodocea&tdcode=02525,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02526,2025-10-19T23:25:12.368920+00:00,"Cymodocea rotundata Ehrenb. & Hempr, ex Asch.",,"cymodocea rotundata ehrenb. & hempr, ex asch.",https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02526,
7,Hydrocharitaceae,1. Blyxa,Blyxa,1.0,Blyxa japonica (Miq.) Maxim. ex Asch. & Gürke,This is currently accepted.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Hydrocharitaceae&volumeno=7,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Blyxa&tdcode=02530,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02534,2025-10-19T23:25:56.405543+00:00,Blyxa japonica (Miq.) Maxim. ex Asch. & Gürke,,blyxa japonica (miq.) maxim. ex asch. & gürke,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02534,
7,Hydrocharitaceae,6. Najas,Najas,6.0,Najas graminea Delile,This is currently accepted.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Hydrocharitaceae&volumeno=7,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Najas&tdcode=02547,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02548,2025-10-19T23:26:24.592174+00:00,Najas graminea Delile,,najas graminea delile,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02548,
7,Melastomataceae,13. Pternandra,Pternandra,13.0,Pternandra echinata Jack,This is currently accepted.,"PENINSULAR: Nakhon Si Thammarat, Phatthalung, Trang, Satun, Songkhla, Yala.","Malay Peninsula (west coast of Sumatra at Kataun – type, Penang – neotype), Riouw Archipelago, Borneo.","Common beside streams in primary and secondary evergreen forests, from sea level to 400 m alt.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Melastomataceae&volumeno=7,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Pternandra&tdcode=02662,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02664,2025-10-19T23:31:09.462076+00:00,Pternandra echinata Jack,,pternandra echinata jack,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02664,
