bkf_specific_name,bkf_wfo_id,specific_name_clean,bkf_wfo_full_name,o7_wfo_id,o7_wfo_full_name,cand_wfo_id,cand_wfo_full_name,wfo_id_final,wfo_source,conflict_bkf_vs_o7,conflict_bkf_vs_cand,conflict_o7_vs_cand,any_conflict,wfo_full_name_final
Tetrastigma dubium (M.A.Lawson) Planch.,wfo-0001146003,tetrastigma dubium (m.a.lawson) planch.,This is currently accepted.,wfo-0001146003,Tetrastigma dubium (M.A.Lawson) Planch.,,,wfo-0001146003,bkf_original,False,False,False,False,Tetrastigma dubium (M.A.Lawson) Planch.
Tetrastigma obovatum (M.A.Lawson) Gagnep.,wfo-0001145895,tetrastigma obovatum (m.a.lawson) gagnep.,This is currently accepted.,,,wfo-0001145895,Tetrastigma obovatum Gagnep.,wfo-0001145895,bkf_original,False,False,False,False,
Tetrastigma campylocarpum (Kurz) Planch.,wfo-0001145509,tetrastigma campylocarpum (kurz) planch.,This is currently accepted.,wfo-0001145509,Tetrastigma campylocarpum (Kurz) Planch.,,,wfo-0001145509,bkf_original,False,False,False,False,Tetrastigma campylocarpum (Kurz) Planch.
Tetrastigma planicaule (Hook.f.) Gagnep.,wfo-0001145958,tetrastigma planicaule (hook.f.) gagnep.,This is currently accepted.,wfo-0001145958,Tetrastigma planicaule (Hook.f.) Gagnep.,,,wfo-0001145958,bkf_original,False,False,False,False,Tetrastigma planicaule (Hook.f.) Gagnep.
Tetrastigma pyriforme Gagnep.,wfo-0000457912,tetrastigma pyriforme gagnep.,This is currently accepted.,wfo-0000457912,Tetrastigma pyriforme Gagnep.,,,wfo-0000457912,bkf_original,False,False,False,False,Tetrastigma pyriforme Gagnep.
Tetrastigma delavayi Gagnep.,wfo-0001145671,tetrastigma delavayi gagnep.,This is currently accepted.,wfo-0001145671,Tetrastigma delavayi Gagnep.,,,wfo-0001145671,bkf_original,False,False,False,False,Tetrastigma delavayi Gagnep.
Tetrastigma rumicispermum (M.A.Lawson) Planch.,wfo-0001145464,tetrastigma rumicispermum (m.a.lawson) planch.,This is currently accepted.,wfo-0001145464,Tetrastigma rumicispermum (M.A.Lawson) Planch.,,,wfo-0001145464,bkf_original,False,False,False,False,Tetrastigma rumicispermum (M.A.Lawson) Planch.
Tetrastigma pilosum C.L.Li,wfo-0000457918,tetrastigma pilosum c.l.li,This is currently accepted.,wfo-0000457918,Tetrastigma pilosum C.L.Li,,,wfo-0000457918,bkf_original,False,False,False,False,Tetrastigma pilosum C.L.Li
Tetrastigma scariosum (Blume) Planch.,wfo-0000410070,tetrastigma scariosum (blume) planch.,This is currently accepted.,wfo-0000410070,Tetrastigma scariosum (Blume) Planch.,,,wfo-0000410070,bkf_original,False,False,False,False,Tetrastigma scariosum (Blume) Planch.
Tetrastigma serrulatum (Roxb.) Planch.,wfo-0001145511,tetrastigma serrulatum (roxb.) planch.,This is currently accepted.,wfo-0001145511,Tetrastigma serrulatum (Roxb.) Planch.,,,wfo-0001145511,bkf_original,False,False,False,False,Tetrastigma serrulatum (Roxb.) Planch.
Tetrastigma jaichagunii C.L.Li ex Kochaiph. & Trias-Blasi,wfo-0001356637,tetrastigma jaichagunii c.l.li ex kochaiph. & trias-blasi,This is currently accepted.,wfo-0001356637,Tetrastigma jaichagunii C.L.Li ex Kochaiph. & Trias-Blasi,,,wfo-0001356637,bkf_original,False,False,False,False,Tetrastigma jaichagunii C.L.Li ex Kochaiph. & Trias-Blasi
Tetrastigma taeniatum C.L.Li,wfo-0000457906,tetrastigma taeniatum c.l.li,This is currently accepted.,wfo-0000457906,Tetrastigma taeniatum C.L.Li,,,wfo-0000457906,bkf_original,False,False,False,False,Tetrastigma taeniatum C.L.Li
Tetrastigma calcicola Kochaiph. & Trias-Blasi,wfo-0001356636,tetrastigma calcicola kochaiph. & trias-blasi,This is currently accepted.,wfo-0001356636,Tetrastigma calcicola Kochaiph. & Trias-Blasi,,,wfo-0001356636,bkf_original,False,False,False,False,Tetrastigma calcicola Kochaiph. & Trias-Blasi
Tetrastigma harmandii Planch.,wfo-0000410031,tetrastigma harmandii planch.,This is currently accepted.,wfo-0000410031,Tetrastigma harmandii Planch.,,,wfo-0000410031,bkf_original,False,False,False,False,Tetrastigma harmandii Planch.
Tetrastigma pachyphyllum (Hemsl.) Chun,wfo-0001145923,tetrastigma pachyphyllum (hemsl.) chun,This is currently accepted.,wfo-0001145923,Tetrastigma pachyphyllum (Hemsl.) Chun,,,wfo-0001145923,bkf_original,False,False,False,False,Tetrastigma pachyphyllum (Hemsl.) Chun
Tetrastigma siamense Gagnep. & Craib,wfo-0000457921,tetrastigma siamense gagnep. & craib,This is currently accepted.,wfo-0000457921,Tetrastigma siamense Gagnep. & Craib,,,wfo-0000457921,bkf_original,False,False,False,False,Tetrastigma siamense Gagnep. & Craib
Tetrastigma cambodianum Pierre ex Gagnep.,wfo-0000457662,tetrastigma cambodianum pierre ex gagnep.,This is currently accepted.,wfo-0000457662,Tetrastigma cambodianum Pierre ex Gagnep.,,,wfo-0000457662,bkf_original,False,False,False,False,Tetrastigma cambodianum Pierre ex Gagnep.
Tetrastigma sp.,,tetrastigma sp.,This is currently accepted.,,,,,,unfilled,False,False,False,False,
"Tetrastigma macrocorymbum Gagnep. ex J.Wen, Boggan & Turland",wfo-0001281560,"tetrastigma macrocorymbum gagnep. ex j.wen, boggan & turland",This is currently accepted.,wfo-0001281560,"Tetrastigma macrocorymbum Gagnep. ex J.Wen, Boggan & Turland",,,wfo-0001281560,bkf_original,False,False,False,False,"Tetrastigma macrocorymbum Gagnep. ex J.Wen, Boggan & Turland"
Pterisanthes eriopoda (Miq.) Planch.,wfo-0000394560,pterisanthes eriopoda (miq.) planch.,This is currently accepted.,wfo-0000394560,Pterisanthes eriopoda (Miq.) Planch.,,,wfo-0000394560,bkf_original,False,False,False,False,Pterisanthes eriopoda (Miq.) Planch.
Pterisanthes polita (Miq.) M.A.Lawson,wfo-0000394552,pterisanthes polita (miq.) m.a.lawson,This is currently accepted.,wfo-0000394552,Pterisanthes polita (Miq.) M.A.Lawson,,,wfo-0000394552,bkf_original,False,False,False,False,Pterisanthes polita (Miq.) M.A.Lawson
Pterisanthes cissioides Blume,wfo-0001145388,pterisanthes cissioides blume,This is currently accepted.,wfo-0001145388,Pterisanthes cissioides Blume,,,wfo-0001145388,bkf_original,False,False,False,False,Pterisanthes cissioides Blume
Ampelocissus araneosa (Dalzell) Planch. ex Gamble,wfo-0000531460,ampelocissus araneosa (dalzell) planch. ex gamble,This is currently accepted.,,,wfo-0000531460,Ampelocissus araneosa (Dalzell) Gamble,wfo-0000531460,bkf_original,False,False,False,False,
Ampelocissus divaricata (Wall. ex M.A.Lawson) Planch.,wfo-0000531497,ampelocissus divaricata (wall. ex m.a.lawson) planch.,This is currently accepted.,wfo-0000531497,Ampelocissus divaricata (Wall. ex M.A.Lawson) Planch.,,,wfo-0000531497,bkf_original,False,False,False,False,Ampelocissus divaricata (Wall. ex M.A.Lawson) Planch.
Ampelocissus polythyrsa (Miq.) Gagnep.,wfo-0000531570,ampelocissus polythyrsa (miq.) gagnep.,This is currently accepted.,wfo-0000531570,Ampelocissus polythyrsa (Miq.) Gagnep.,,,wfo-0000531570,bkf_original,False,False,False,False,Ampelocissus polythyrsa (Miq.) Gagnep.
Ampelocissus elegans (Kurz) Gagnep.,wfo-0000531500,ampelocissus elegans (kurz) gagnep.,This is currently accepted.,,,wfo-0000531500,Ampelocissus elegans Gagnep.,wfo-0000531500,bkf_original,False,False,False,False,
Ampelocissus thyrsiflora (Blume) Planch.,wfo-0000531595,ampelocissus thyrsiflora (blume) planch.,This is currently accepted.,wfo-0000531595,Ampelocissus thyrsiflora (Blume) Planch.,,,wfo-0000531595,bkf_original,False,False,False,False,Ampelocissus thyrsiflora (Blume) Planch.
Ampelocissus arachnoidea (Hassk.) Planch.,wfo-0000531459,ampelocissus arachnoidea (hassk.) planch.,This is currently accepted.,wfo-0000531459,Ampelocissus arachnoidea (Hassk.) Planch.,,,wfo-0000531459,bkf_original,False,False,False,False,Ampelocissus arachnoidea (Hassk.) Planch.
Ampelocissus martini Planch.,wfo-0000531545,ampelocissus martini planch.,This is currently accepted.,wfo-0000531545,Ampelocissus martini Planch.,,,wfo-0000531545,bkf_original,False,False,False,False,Ampelocissus martini Planch.
Ampelocissus barbata (Wall.) Planch.,wfo-0000531468,ampelocissus barbata (wall.) planch.,This is currently accepted.,wfo-0000531468,Ampelocissus barbata (Wall.) Planch.,,,wfo-0000531468,bkf_original,False,False,False,False,Ampelocissus barbata (Wall.) Planch.
Ampelocissus harmandii Planch.,wfo-0000531519,ampelocissus harmandii planch.,This is currently accepted.,wfo-0000531519,Ampelocissus harmandii Planch.,,,wfo-0000531519,bkf_original,False,False,False,False,Ampelocissus harmandii Planch.
Ampelocissus latifolia (Roxb.) Planch.,wfo-0000531533,ampelocissus latifolia (roxb.) planch.,This is currently accepted.,wfo-0000531533,Ampelocissus latifolia (Roxb.) Planch.,,,wfo-0000531533,bkf_original,False,False,False,False,Ampelocissus latifolia (Roxb.) Planch.
Ampelocissus rugosa (Wall.) Planch.,wfo-0000531579,ampelocissus rugosa (wall.) planch.,This is currently accepted.,wfo-0000531579,Ampelocissus rugosa (Wall.) Planch.,,,wfo-0000531579,bkf_original,False,False,False,False,Ampelocissus rugosa (Wall.) Planch.
Ampelocissus changensis Craib,wfo-0000531482,ampelocissus changensis craib,This is currently accepted.,wfo-0000531482,Ampelocissus changensis Craib,,,wfo-0000531482,bkf_original,False,False,False,False,Ampelocissus changensis Craib
Parthenocissus semicordata (Wall.) Planch.,wfo-0001145508,parthenocissus semicordata (wall.) planch.,This is currently accepted.,wfo-0001145508,Parthenocissus semicordata (Wall.) Planch.,,,wfo-0001145508,bkf_original,False,False,False,False,Parthenocissus semicordata (Wall.) Planch.
Cyphostemma auriculata (Roxb.) P.Singh & B.V.Shetty,wfo-0001145633,cyphostemma auriculata (roxb.) p.singh & b.v.shetty,This is currently accepted.,,,wfo-0001145633,Cyphostemma auriculata (Roxb.) Singh & Shetty,wfo-0001145633,bkf_original,False,False,False,False,
Nothocissus spicifera (Griff.) Latiff,wfo-0001035432,nothocissus spicifera (griff.) latiff,,wfo-0001035432,Nothocissus spicifera (Griff.) Latiff,,,wfo-0001035432,bkf_original,False,False,False,False,Nothocissus spicifera (Griff.) Latiff
Cayratia emarginata Trias-Blasi & J.Parn.,wfo-0000748971,cayratia emarginata trias-blasi & j.parn.,This is currently accepted.,wfo-0000748971,Cayratia emarginata Trias-Blasi & J.Parn.,,,wfo-0000748971,bkf_original,False,False,False,False,Cayratia emarginata Trias-Blasi & J.Parn.
Cayratia mollissima (Wall.) Gagnep.,wfo-0001145517,cayratia mollissima (wall.) gagnep.,This is currently accepted.,wfo-0001145517,Cayratia mollissima (Wall.) Gagnep.,,,wfo-0001145517,bkf_original,False,False,False,False,Cayratia mollissima (Wall.) Gagnep.
Cayratia novemfolia (Wall. ex M.A.Lawson) Burkill ex A.W.Hill,wfo-0000591716,cayratia novemfolia (wall. ex m.a.lawson) burkill ex a.w.hill,This is currently accepted.,,,,,wfo-0000591716,bkf_original,False,False,False,False,
Cayratia pedata (Lam.) Juss. ex Gagnep.,wfo-0000591721,cayratia pedata (lam.) juss. ex gagnep.,This is currently accepted.,wfo-0000591721,Cayratia pedata (Lam.) Juss. ex Gagnep.,,,wfo-0000591721,bkf_original,False,False,False,False,Cayratia pedata (Lam.) Juss. ex Gagnep.
Causonis japonica (Thunb. ex Murray) Raf.,wfo-1200063020,causonis japonica (thunb. ex murray) raf.,This is currently accepted.,,,,,wfo-1200063020,bkf_original,False,False,False,False,
Causonis trifolia (L.) Mabb. & J.Wen,wfo-0001429016,causonis trifolia (l.) mabb. & j.wen,This is currently accepted.,wfo-0001429016,Causonis trifolia (L.) Mabb. & J.Wen,,,wfo-0001429016,bkf_original,False,False,False,False,Causonis trifolia (L.) Mabb. & J.Wen
Nekemias cantoniensis (Hook. & Arn.) J.Wen & Z.L.Nie,wfo-0001340494,nekemias cantoniensis (hook. & arn.) j.wen & z.l.nie,This is currently accepted.,wfo-0001340494,Nekemias cantoniensis (Hook. & Arn.) J.Wen & Z.L.Nie,,,wfo-0001340494,bkf_original,False,False,False,False,Nekemias cantoniensis (Hook. & Arn.) J.Wen & Z.L.Nie
Cissus elongata Roxb.,wfo-0000606248,cissus elongata roxb.,This is currently accepted.,wfo-0000606248,Cissus elongata Roxb.,,,wfo-0000606248,bkf_original,False,False,False,False,Cissus elongata Roxb.
Cissus hexangularis Thorel ex Planch.,wfo-0000606381,cissus hexangularis thorel ex planch.,This is currently accepted.,wfo-0000606381,Cissus hexangularis Thorel ex Planch.,,,wfo-0000606381,bkf_original,False,False,False,False,Cissus hexangularis Thorel ex Planch.
Cissus hastata Miq.,wfo-0000606361,cissus hastata miq.,This is currently accepted.,wfo-0000606361,Cissus hastata Miq.,,,wfo-0000606361,bkf_original,False,False,False,False,Cissus hastata Miq.
Cissus quadrangularis L.,wfo-0000606737,cissus quadrangularis l.,This is currently accepted.,wfo-0000606737,Cissus quadrangularis L.,,,wfo-0000606737,bkf_original,False,False,False,False,Cissus quadrangularis L.
Cissus modeccoides Planch.,wfo-0000606545,cissus modeccoides planch.,,wfo-0000606545,Cissus modeccoides Planch.,,,wfo-0000606545,bkf_original,False,False,False,False,Cissus modeccoides Planch.
Cissus marcanii Craib,wfo-0000606511,cissus marcanii craib,This is currently accepted.,wfo-0000606511,Cissus marcanii Craib,,,wfo-0000606511,bkf_original,False,False,False,False,Cissus marcanii Craib
Cissus craibii Gagnep.,,cissus craibii gagnep.,This is currently accepted.,wfo-0000606163,Cissus craibii Gagnep.,,,wfo-0000606163,output7_exact,False,False,False,False,Cissus craibii Gagnep.
Cissus aristolochioides Planch.,wfo-0000606032,cissus aristolochioides planch.,This is currently accepted.,wfo-0000606032,Cissus aristolochioides Planch.,,,wfo-0000606032,bkf_original,False,False,False,False,Cissus aristolochioides Planch.
Cissus rheifolia Planch.,wfo-0000606761,cissus rheifolia planch.,This is currently accepted.,wfo-0000606761,Cissus rheifolia Planch.,,,wfo-0000606761,bkf_original,False,False,False,False,Cissus rheifolia Planch.
Cissus amplexicaulis Trias-Blasi & J.Parn.,wfo-0001331695,cissus amplexicaulis trias-blasi & j.parn.,This is currently accepted.,wfo-0001331695,Cissus amplexicaulis Trias-Blasi & J.Parn.,,,wfo-0001331695,bkf_original,False,False,False,False,Cissus amplexicaulis Trias-Blasi & J.Parn.
Cissus adnata Roxb.,wfo-0000605970,cissus adnata roxb.,This is currently accepted.,wfo-0000605970,Cissus adnata Roxb.,,,wfo-0000605970,bkf_original,False,False,False,False,Cissus adnata Roxb.
Cissus calcicola Craib,wfo-0000606106,cissus calcicola craib,This is currently accepted.,wfo-0000606106,Cissus calcicola Craib,,,wfo-0000606106,bkf_original,False,False,False,False,Cissus calcicola Craib
Cissus discolor Blume,wfo-0000606224,cissus discolor blume,This is currently accepted.,wfo-0000606224,Cissus discolor Blume,,,wfo-0000606224,bkf_original,False,False,False,False,Cissus discolor Blume
Cissus nodosa Blume,wfo-0000606582,cissus nodosa blume,This is currently accepted.,wfo-0000606582,Cissus nodosa Blume,,,wfo-0000606582,bkf_original,False,False,False,False,Cissus nodosa Blume
Cissus rostrata (Miq.) Korth. ex Planch.,wfo-0000606777,cissus rostrata (miq.) korth. ex planch.,This is currently accepted.,wfo-0000606777,Cissus rostrata (Miq.) Korth. ex Planch.,,,wfo-0000606777,bkf_original,False,False,False,False,Cissus rostrata (Miq.) Korth. ex Planch.
Cissus assamica (M.A.Lawson) Craib,wfo-0000606039,cissus assamica (m.a.lawson) craib,This is currently accepted.,wfo-0000606039,Cissus assamica (M.A.Lawson) Craib,,,wfo-0000606039,bkf_original,False,False,False,False,Cissus assamica (M.A.Lawson) Craib
Cissus repanda (Wight & Arn.) Vahl,wfo-0000606750,cissus repanda (wight & arn.) vahl,This is currently accepted.,wfo-0000606750,Cissus repanda (Wight & Arn.) Vahl,,,wfo-0000606750,bkf_original,False,False,False,False,Cissus repanda (Wight & Arn.) Vahl
Cissus aristata Blume,wfo-0000606030,cissus aristata blume,This is currently accepted.,wfo-0000606030,Cissus aristata Blume,,,wfo-0000606030,bkf_original,False,False,False,False,Cissus aristata Blume
Cissus repens Lam.,wfo-0000606752,cissus repens lam.,This is currently accepted.,wfo-0000606752,Cissus repens Lam.,,,wfo-0000606752,bkf_original,False,False,False,False,Cissus repens Lam.
Cissus convolvulacea Planch.,wfo-0000606154,cissus convolvulacea planch.,This is currently accepted.,wfo-0000606154,Cissus convolvulacea Planch.,,,wfo-0000606154,bkf_original,False,False,False,False,Cissus convolvulacea Planch.
Cissus heyneana Planch.,wfo-0000606382,cissus heyneana planch.,This is currently accepted.,wfo-0000606382,Cissus heyneana Planch.,,,wfo-0000606382,bkf_original,False,False,False,False,Cissus heyneana Planch.
Cissus planchonii Gagnep.,wfo-0000606684,cissus planchonii gagnep.,This is currently accepted.,wfo-0000606684,Cissus planchonii Gagnep.,,,wfo-0000606684,bkf_original,False,False,False,False,Cissus planchonii Gagnep.
Hydnophytum formicarum Jack,wfo-0000215798,hydnophytum formicarum jack,This is currently accepted.,wfo-0000215798,Hydnophytum formicarum Jack,,,wfo-0000215798,bkf_original,False,False,False,False,Hydnophytum formicarum Jack
Myrmecodia tuberosa Jack,wfo-0000248314,myrmecodia tuberosa jack,This is currently accepted.,wfo-0000248314,Myrmecodia tuberosa Jack,,,wfo-0000248314,bkf_original,False,False,False,False,Myrmecodia tuberosa Jack
Aidiopsis orophila (Miq.) Ridsdale,wfo-0000932011,aidiopsis orophila (miq.) ridsdale,This is currently accepted.,wfo-0000932011,Aidiopsis orophila (Miq.) Ridsdale,,,wfo-0000932011,bkf_original,False,False,False,False,Aidiopsis orophila (Miq.) Ridsdale
"Schradera polysperma (Jack) Puff, R.Buchner & Greimler",wfo-0000307128,"schradera polysperma (jack) puff, r.buchner & greimler",This is currently accepted.,wfo-0000307128,"Schradera polysperma (Jack) Puff, R.Buchner & Greimler",,,wfo-0000307128,bkf_original,False,False,False,False,"Schradera polysperma (Jack) Puff, R.Buchner & Greimler"
Neohymenopogon parasiticus (Wall.) Bennet,wfo-0000250115,neohymenopogon parasiticus (wall.) bennet,This is currently accepted.,wfo-0000250115,Neohymenopogon parasiticus (Wall.) Bennet,,,wfo-0000250115,bkf_original,False,False,False,False,Neohymenopogon parasiticus (Wall.) Bennet
Hymenodictyon flaccidum Wall.,wfo-0000216091,hymenodictyon flaccidum wall.,This is currently accepted.,wfo-0000216091,Hymenodictyon flaccidum Wall.,,,wfo-0000216091,bkf_original,False,False,False,False,Hymenodictyon flaccidum Wall.
Hymenodictyon orixense (Roxb.) Mabb.,wfo-0000216107,hymenodictyon orixense (roxb.) mabb.,This is currently accepted.,wfo-0000216107,Hymenodictyon orixense (Roxb.) Mabb.,,,wfo-0000216107,bkf_original,False,False,False,False,Hymenodictyon orixense (Roxb.) Mabb.
Uncaria laevigata Wall. ex G.Don,wfo-0000329267,uncaria laevigata wall. ex g.don,This is currently accepted.,wfo-0000329267,Uncaria laevigata Wall. ex G.Don,,,wfo-0000329267,bkf_original,False,False,False,False,Uncaria laevigata Wall. ex G.Don
Uncaria sessilifructus Roxb.,wfo-0000329320,uncaria sessilifructus roxb.,This is currently accepted.,wfo-0000329320,Uncaria sessilifructus Roxb.,,,wfo-0000329320,bkf_original,False,False,False,False,Uncaria sessilifructus Roxb.
