wfo_id,wfo_full_name,wfo_check,specific_name
wfo-0000581354,"Calophyllum symingtonianum M.R.Hend. & Wyatt-Sm.",Code/Plantae/Pteridobiotina/Angiosperms/Malpighiales/Calophyllaceae/Calophyllum/symingtonianum,"Calophyllum symingtonianum M.R.Hend. & Wyatt-Sm."
wfo-0001296121,"Mesua ferrea L.",Code/Plantae/Pteridobiotina/Angiosperms/Malpighiales/Calophyllaceae/Mesua/ferrea,"Mesua ferrea L."
wfo-0000356250,"Kayea ferruginea Pierre",Code/Plantae/Pteridobiotina/Angiosperms/Malpighiales/Calophyllaceae/Kayea/ferruginea,"Kayea ferruginea Pierre"
wfo-0000356247,"Kayea kunstleri King",Code/Plantae/Pteridobiotina/Angiosperms/Malpighiales/Calophyllaceae/Kayea/kunstleri,"Kayea kunstleri King"
wfo-0000356238,"Kayea elegans King",Code/Plantae/Pteridobiotina/Angiosperms/Malpighiales/Calophyllaceae/Kayea/elegans,"Kayea elegans King"
wfo-0000376825,"Mammea harmandii (Pierre) Kosterm.",Code/Plantae/Pteridobiotina/Angiosperms/Malpighiales/Calophyllaceae/Mammea/harmandii,"Mammea harmandii (Pierre) Kosterm."
wfo-0000376586,"Mammea siamensis (Miq.) T.Anderson",Code/Plantae/Pteridobiotina/Angiosperms/Malpighiales/Calophyllaceae/Mammea/siamensis,"Mammea siamensis (Miq.) T.Anderson"
wfo-0000663828,"Elaeagnus latifolia L.",Code/Plantae/Pteridobiotina/Angiosperms/Rosales/Elaeagnaceae/Elaeagnus/latifolia,"Elaeagnus latifolia L."
wfo-0000663704,"Elaeagnus conferta Roxb.",Code/Plantae/Pteridobiotina/Angiosperms/Rosales/Elaeagnaceae/Elaeagnus/conferta,"Elaeagnus conferta Roxb."
,,"1 candidates found.","Elaeagnus elongatus Tagane & V.S.Dang."
wfo-0000727590,"Hypericum elodeoides Choisy",Code/Plantae/Pteridobiotina/Angiosperms/Malpighiales/Hypericaceae/Hypericum/elodeoides,"Hypericum elodeoides Choisy"
wfo-0000727778,"Hypericum japonicum Thunb.",Code/Plantae/Pteridobiotina/Angiosperms/Malpighiales/Hypericaceae/Hypericum/japonicum,"Hypericum japonicum Thunb."
wfo-0000728305,"Hypericum siamense N.Robson",Code/Plantae/Pteridobiotina/Angiosperms/Malpighiales/Hypericaceae/Hypericum/siamense,"Hypericum siamense N.Robson"
wfo-0000728083,"Hypericum patulum Thunb.",Code/Plantae/Pteridobiotina/Angiosperms/Malpighiales/Hypericaceae/Hypericum/patulum,"Hypericum patulum Thunb."
wfo-0000727746,"Hypericum hookerianum Wight & Arn.",Code/Plantae/Pteridobiotina/Angiosperms/Malpighiales/Hypericaceae/Hypericum/hookerianum,"Hypericum hookerianum Wight & Arn."
wfo-0000727726,"Hypericum henryi subsp. hancockii N.Robson",Code/Plantae/Pteridobiotina/Angiosperms/Malpighiales/Hypericaceae/Hypericum/henryi/hancockii,"Hypericum henryi subsp. hancockii N.Robson"
,,"1 candidates found.","Cratoxylum formosum (Jack) Dyer"
wfo-0000625768,"Cratoxylum maingayi Dyer",Code/Plantae/Pteridobiotina/Angiosperms/Malpighiales/Hypericaceae/Cratoxylum/maingayi,"Cratoxylum maingayi Dyer"
wfo-0000625744,"Cratoxylum arborescens (Vahl) Blume",Code/Plantae/Pteridobiotina/Angiosperms/Malpighiales/Hypericaceae/Cratoxylum/arborescens,"Cratoxylum arborescens (Vahl) Blume"
wfo-0000625754,"Cratoxylum cochinchinense (Lour.) Blume",Code/Plantae/Pteridobiotina/Angiosperms/Malpighiales/Hypericaceae/Cratoxylum/cochinchinense,"Cratoxylum cochinchinense (Lour.) Blume"
wfo-0000625771,"Cratoxylum neriifolium Kurz",Code/Plantae/Pteridobiotina/Angiosperms/Malpighiales/Hypericaceae/Cratoxylum/neriifolium,"Cratoxylum neriifolium Kurz"
wfo-0000366513,"Lophopyxis maingayi Hook.f.",Code/Plantae/Pteridobiotina/Angiosperms/Malpighiales/Lophopyxidaceae/Lophopyxis/maingayi,"Lophopyxis maingayi Hook.f."
wfo-0000448611,"Martynia annua L.",Code/Plantae/Pteridobiotina/Angiosperms/Lamiales/Martyniaceae/Martynia/annua,"Martynia annua L."
wfo-0000480963,"Papaver somniferum L.",Code/Plantae/Pteridobiotina/Angiosperms/Ranunculales/Papaveraceae/Papaveroideae/Papavereae/Papaver/Papaver/somniferum,"Papaver somniferum L."
wfo-0000622525,"Corydalis leptocarpa Hook.f. & Thomson",Code/Plantae/Pteridobiotina/Angiosperms/Ranunculales/Papaveraceae/Fumarioideae/Fumarieae/Corydalis/leptocarpa,"Corydalis leptocarpa Hook.f. & Thomson"
wfo-0000636820,"Dactylicapnos scandens (D.Don) Hutch.",Code/Plantae/Pteridobiotina/Angiosperms/Ranunculales/Papaveraceae/Fumarioideae/Fumarieae/Dactylicapnos/scandens,"Dactylicapnos scandens (D.Don) Hutch."
wfo-0000473105,"Piriqueta racemosa (Jacq.) Sweet",Code/Plantae/Pteridobiotina/Angiosperms/Malpighiales/Passifloraceae/Piriqueta/racemosa,"Piriqueta racemosa (Jacq.) Sweet"
wfo-0000457711,"Turnera subulata Sm.",Code/Plantae/Pteridobiotina/Angiosperms/Malpighiales/Passifloraceae/Turnera/subulata,"Turnera subulata Sm."
wfo-0000457708,"Turnera ulmifolia L.",Code/Plantae/Pteridobiotina/Angiosperms/Malpighiales/Passifloraceae/Turnera/ulmifolia,"Turnera ulmifolia L."
wfo-0000970309,"Ancistrocladus griffithii Planch.",Code/Plantae/Pteridobiotina/Angiosperms/Caryophyllales/Ancistrocladaceae/Ancistrocladus/griffithii,"Ancistrocladus griffithii Planch."
wfo-0000970482,"Ancistrocladus tectorius (Lour.) Merr.",Code/Plantae/Pteridobiotina/Angiosperms/Caryophyllales/Ancistrocladaceae/Ancistrocladus/tectorius,"Ancistrocladus tectorius (Lour.) Merr."
wfo-0000774962,"Barringtonia racemosa (L.) Spreng.",Code/Plantae/Pteridobiotina/Angiosperms/Ericales/Lecythidaceae/Barringtonia/racemosa,"Barringtonia racemosa (L.) Spreng."
,,"1 candidates found.","Barringtonia asiatica (L.) Kurz"
wfo-0000774900,"Barringtonia khaoluangensis Chantar.",Code/Plantae/Pteridobiotina/Angiosperms/Ericales/Lecythidaceae/Barringtonia/khaoluangensis,"Barringtonia khaoluangensis Chantar."
wfo-0000774946,"Barringtonia pauciflora King",Code/Plantae/Pteridobiotina/Angiosperms/Ericales/Lecythidaceae/Barringtonia/pauciflora,"Barringtonia pauciflora King"
,,"1 candidates found.","Barringtonia pendula (Griff.) Kurz"
wfo-0000774989,"Barringtonia scortechinii King",Code/Plantae/Pteridobiotina/Angiosperms/Ericales/Lecythidaceae/Barringtonia/scortechinii,"Barringtonia scortechinii King"
,,"10 candidates found.","Barringtonia augusta Wall. ex Kurz"
wfo-0000774911,"Barringtonia longipes Gagnep.",Code/Plantae/Pteridobiotina/Angiosperms/Ericales/Lecythidaceae/Barringtonia/longipes,"Barringtonia longipes Gagnep."
,,"1 candidates found.","Barringtonia macrostachya (Jack) Kurz"
wfo-0000774986,"Barringtonia schmidtii Warb. ex Craib",Code/Plantae/Pteridobiotina/Angiosperms/Ericales/Lecythidaceae/Barringtonia/schmidtii,"Barringtonia schmidtii Warb. ex Craib"
,,"No candidates found","1a. Barringtonia acutangula subsp. acutangula"
wfo-0001344435,"Barringtonia thailandica Thammar., Pornp. & Chantar.",Code/Plantae/Pteridobiotina/Angiosperms/Ericales/Lecythidaceae/Barringtonia/thailandica,"Barringtonia thailandica Thammar., Pornp. & Chantar."
wfo-0000774915,"Barringtonia macrocarpa Hassk.",Code/Plantae/Pteridobiotina/Angiosperms/Ericales/Lecythidaceae/Barringtonia/macrocarpa,"Barringtonia macrocarpa Hassk."
wfo-0000774974,"Barringtonia rimata Chantar.",Code/Plantae/Pteridobiotina/Angiosperms/Ericales/Lecythidaceae/Barringtonia/rimata,"Barringtonia rimata Chantar."
,,"1 candidates found.","Barringtonia acutangula (L.) Gaertn."
wfo-0000775038,"Careya arborea Roxb.",Code/Plantae/Pteridobiotina/Angiosperms/Ericales/Lecythidaceae/Careya/arborea,"Careya arborea Roxb."
wfo-0000775041,"Careya herbacea Roxb.",Code/Plantae/Pteridobiotina/Angiosperms/Ericales/Lecythidaceae/Careya/herbacea,"Careya herbacea Roxb."
wfo-0000774654,"Planchonia grandis Ridl.",Code/Plantae/Pteridobiotina/Angiosperms/Ericales/Lecythidaceae/Planchonia/grandis,"Planchonia grandis Ridl."
,,"1 candidates found.","Planchonia valida (Blume) Blume"
wfo-0000775430,"Grias peruviana Miers",Code/Plantae/Pteridobiotina/Angiosperms/Ericales/Lecythidaceae/Grias/peruviana,"Grias peruviana Miers"
wfo-0000775442,"Gustavia augusta L.",Code/Plantae/Pteridobiotina/Angiosperms/Ericales/Lecythidaceae/Gustavia/augusta,"Gustavia augusta L."
wfo-0000775013,"Bertholletia excelsa Bonpl.",Code/Plantae/Pteridobiotina/Angiosperms/Ericales/Lecythidaceae/Bertholletia/excelsa,"Bertholletia excelsa Bonpl."
wfo-0000775148,"Couroupita guianensis Aubl.",Code/Plantae/Pteridobiotina/Angiosperms/Ericales/Lecythidaceae/Couroupita/guianensis,"Couroupita guianensis Aubl."
wfo-0000382378,"Nelumbo nucifera Gaertn.",Code/Plantae/Pteridobiotina/Angiosperms/Proteales/Nelumbonaceae/Nelumbo/nucifera,"Nelumbo nucifera Gaertn."
wfo-0000560106,"Barclaya longifolia Wall.",Code/Plantae/Pteridobiotina/Angiosperms/Nymphaeales/Nymphaeaceae/Barclaya/longifolia,"Barclaya longifolia Wall."
wfo-0000560107,"Barclaya motleyi Hook.f.",Code/Plantae/Pteridobiotina/Angiosperms/Nymphaeales/Nymphaeaceae/Barclaya/motleyi,"Barclaya motleyi Hook.f."
wfo-0000382053,"Nymphaea nouchali Burm.f.",Code/Plantae/Pteridobiotina/Angiosperms/Nymphaeales/Nymphaeaceae/Nymphaea/nouchali,"Nymphaea nouchali Burm.f."
wfo-0000382124,"Nymphaea pubescens Willd.",Code/Plantae/Pteridobiotina/Angiosperms/Nymphaeales/Nymphaeaceae/Nymphaea/pubescens,"Nymphaea pubescens Willd."
wfo-0000382103,"Nymphaea rubra Roxb. ex Andrews",Code/Plantae/Pteridobiotina/Angiosperms/Nymphaeales/Nymphaeaceae/Nymphaea/rubra,"Nymphaea rubra Roxb. ex Andrews"
wfo-0000708307,"Gouania leptostachya DC.",Code/Plantae/Pteridobiotina/Angiosperms/Rosales/Rhamnaceae/Gouania/leptostachya,"Gouania leptostachya DC."
wfo-0000708336,"Gouania obtusifolia Vent. ex Brongn.",unplaced,"Gouania obtusifolia Vent. ex Brongn."
wfo-0001131352,"Hovenia acerba Lindl.",Code/Plantae/Pteridobiotina/Angiosperms/Rosales/Rhamnaceae/Hovenia/acerba,"Hovenia acerba Lindl."
,,"1 candidates found.","Colubrina asiatica (L.) Brongn."
wfo-0000418377,"Ventilago gladiata Pierre",Code/Plantae/Pteridobiotina/Angiosperms/Rosales/Rhamnaceae/Ventilago/gladiata,"Ventilago gladiata Pierre"
wfo-0000418381,"Ventilago harmandiana Pierre",Code/Plantae/Pteridobiotina/Angiosperms/Rosales/Rhamnaceae/Ventilago/harmandiana,"Ventilago harmandiana Pierre"
wfo-0000418345,"Ventilago maingayi M.A.Lawson",Code/Plantae/Pteridobiotina/Angiosperms/Rosales/Rhamnaceae/Ventilago/maingayi,"Ventilago maingayi M.A.Lawson"
wfo-0000418397,"Ventilago denticulata Willd.",Code/Plantae/Pteridobiotina/Angiosperms/Rosales/Rhamnaceae/Ventilago/denticulata,"Ventilago denticulata Willd."
,,"10 candidates found.","Ventilago maderaspatana Gaertn."
wfo-0000418347,"Ventilago malaccensis Ridl.",Code/Plantae/Pteridobiotina/Angiosperms/Rosales/Rhamnaceae/Ventilago/malaccensis,"Ventilago malaccensis Ridl."
wfo-0000418396,"Ventilago cristata Pierre",Code/Plantae/Pteridobiotina/Angiosperms/Rosales/Rhamnaceae/Ventilago/cristata,"Ventilago cristata Pierre"
wfo-0001330846,"Smythea poomae Cahen & Utteridge",Code/Plantae/Pteridobiotina/Angiosperms/Rosales/Rhamnaceae/Smythea/poomae,"Smythea poomae Cahen & Utteridge"
wfo-0000504148,"Smythea lanceata (Tul.) Summerh.",Code/Plantae/Pteridobiotina/Angiosperms/Rosales/Rhamnaceae/Smythea/lanceata,"Smythea lanceata (Tul.) Summerh."
wfo-0001421837,"Smythea oblongifolia (Blume) Cahen & Utteridge",Code/Plantae/Pteridobiotina/Angiosperms/Rosales/Rhamnaceae/Smythea/oblongifolia,"Smythea oblongifolia (Blume) Cahen & Utteridge"
,,"1 candidates found.","Smythea velutina (Ridl.) S.P.Bannejee & P.K.Mukh."
wfo-0001347560,"Smythea macrocarpa Hemsl.",Code/Plantae/Pteridobiotina/Angiosperms/Rosales/Rhamnaceae/Smythea/macrocarpa,"Smythea macrocarpa Hemsl."
wfo-0001130885,"Ziziphus rugosa Lam.",Code/Plantae/Pteridobiotina/Angiosperms/Rosales/Rhamnaceae/Ziziphus/rugosa,"Ziziphus rugosa Lam."
wfo-0000430546,"Ziziphus angustifolia (Miq.) Hatus. ex Steenis",Code/Plantae/Pteridobiotina/Angiosperms/Rosales/Rhamnaceae/Ziziphus/angustifolia,"Ziziphus angustifolia (Miq.) Hatus. ex Steenis"
wfo-0000430534,"Ziziphus calophylla Wall.",unplaced,"Ziziphus calophylla Wall."
,,"1 candidates found.","Ziziphus funiculosa Buch.-Ham. ex M.A.Lawson"
wfo-0001131517,"Ziziphus attopensis Pierre",Code/Plantae/Pteridobiotina/Angiosperms/Rosales/Rhamnaceae/Ziziphus/attopensis,"Ziziphus attopensis Pierre"
wfo-0000430301,"Ziziphus kunstleri King",Code/Plantae/Pteridobiotina/Angiosperms/Rosales/Rhamnaceae/Ziziphus/kunstleri,"Ziziphus kunstleri King"
wfo-0000430492,"Ziziphus cambodiana Pierre",Code/Plantae/Pteridobiotina/Angiosperms/Rosales/Rhamnaceae/Ziziphus/cambodiana,"Ziziphus cambodiana Pierre"
wfo-0000430322,"Ziziphus mauritiana Lam.",Code/Plantae/Pteridobiotina/Angiosperms/Rosales/Rhamnaceae/Ziziphus/mauritiana,"Ziziphus mauritiana Lam."
wfo-0001131514,"Ziziphus incurva Roxb.",Code/Plantae/Pteridobiotina/Angiosperms/Rosales/Rhamnaceae/Ziziphus/incurva,"Ziziphus incurva Roxb."
wfo-0001130884,"Ziziphus oenopolia (L.) Mill.",Code/Plantae/Pteridobiotina/Angiosperms/Rosales/Rhamnaceae/Ziziphus/oenopolia,"Ziziphus oenopolia (L.) Mill."
wfo-0001284967,"Sageretia filiformis (Roth) G.Don",Code/Plantae/Pteridobiotina/Angiosperms/Rosales/Rhamnaceae/Sageretia/filiformis,"Sageretia filiformis (Roth) G.Don"
wfo-0000564139,"Berchemia floribunda (Wall.) Brongn.",Code/Plantae/Pteridobiotina/Angiosperms/Rosales/Rhamnaceae/Berchemia/floribunda,"Berchemia floribunda (Wall.) Brongn."
,,"1 candidates found.","Scutia myrtina (Burm.f.) Kurz"
wfo-0001131431,"Rhamnus napalensis (Wall.) M.A.Lawson",Code/Plantae/Pteridobiotina/Angiosperms/Rosales/Rhamnaceae/Rhamnus/napalensis,"Rhamnus napalensis (Wall.) M.A.Lawson"
wfo-0001131293,"Rhamnus parvifolia Bunge",Code/Plantae/Pteridobiotina/Angiosperms/Rosales/Rhamnaceae/Rhamnus/parvifolia,"Rhamnus parvifolia Bunge"
,,"1 candidates found.","Frangula crenata (Siebold & Zucc.) Miq."
wfo-0001146032,"Vitis balansana Planch.",Code/Plantae/Pteridobiotina/Angiosperms/Vitales/Vitaceae/Vitis/balansana,"Vitis balansana Planch."
wfo-0001145894,"Tetrastigma apiculatum Gagnep.",Code/Plantae/Pteridobiotina/Angiosperms/Vitales/Vitaceae/Tetrastigma/apiculatum,"Tetrastigma apiculatum Gagnep."
wfo-0000457689,"Tetrastigma bambusetorum Craib",Code/Plantae/Pteridobiotina/Angiosperms/Vitales/Vitaceae/Tetrastigma/bambusetorum,"Tetrastigma bambusetorum Craib"
wfo-0001145687,"Tetrastigma triphyllum (Gagnep.) W.T.Wang",Code/Plantae/Pteridobiotina/Angiosperms/Vitales/Vitaceae/Tetrastigma/triphyllum,"Tetrastigma triphyllum (Gagnep.) W.T.Wang"
wfo-0001145510,"Tetrastigma cruciatum Craib & Gagnep.",Code/Plantae/Pteridobiotina/Angiosperms/Vitales/Vitaceae/Tetrastigma/cruciatum,"Tetrastigma cruciatum Craib & Gagnep."
wfo-0001340685,"Tetrastigma assimile (Kurz) C.L.Li ex Kochaiph. & Trias-Blasi",Code/Plantae/Pteridobiotina/Angiosperms/Vitales/Vitaceae/Tetrastigma/assimile,"Tetrastigma assimile (Kurz) C.L.Li ex Kochaiph. & Trias-Blasi"
wfo-0000410035,"Tetrastigma papillosum (Blume) Planch.",Code/Plantae/Pteridobiotina/Angiosperms/Vitales/Vitaceae/Tetrastigma/papillosum,"Tetrastigma papillosum (Blume) Planch."
wfo-0001145904,"Tetrastigma pedunculare (Wall. ex M.A.Lawson) Planch.",Code/Plantae/Pteridobiotina/Angiosperms/Vitales/Vitaceae/Tetrastigma/pedunculare,"Tetrastigma pedunculare (Wall. ex M.A.Lawson) Planch."
wfo-0001145927,"Tetrastigma cauliflorum Merr.",Code/Plantae/Pteridobiotina/Angiosperms/Vitales/Vitaceae/Tetrastigma/cauliflorum,"Tetrastigma cauliflorum Merr."
wfo-0000457911,"Tetrastigma quadrangulum Gagnep. & Craib",Code/Plantae/Pteridobiotina/Angiosperms/Vitales/Vitaceae/Tetrastigma/quadrangulum,"Tetrastigma quadrangulum Gagnep. & Craib"
wfo-0001246108,"Tetrastigma erubescens Planch.",Code/Plantae/Pteridobiotina/Angiosperms/Vitales/Vitaceae/Tetrastigma/erubescens,"Tetrastigma erubescens Planch."
wfo-0001146003,"Tetrastigma dubium (M.A.Lawson) Planch.",Code/Plantae/Pteridobiotina/Angiosperms/Vitales/Vitaceae/Tetrastigma/dubium,"Tetrastigma dubium (M.A.Lawson) Planch."
,,"1 candidates found.","Tetrastigma obovatum (M.A.Lawson) Gagnep."
wfo-0001145509,"Tetrastigma campylocarpum (Kurz) Planch.",Code/Plantae/Pteridobiotina/Angiosperms/Vitales/Vitaceae/Tetrastigma/campylocarpum,"Tetrastigma campylocarpum (Kurz) Planch."
wfo-0001145958,"Tetrastigma planicaule (Hook.f.) Gagnep.",Code/Plantae/Pteridobiotina/Angiosperms/Vitales/Vitaceae/Tetrastigma/planicaule,"Tetrastigma planicaule (Hook.f.) Gagnep."
wfo-0000457912,"Tetrastigma pyriforme Gagnep.",Code/Plantae/Pteridobiotina/Angiosperms/Vitales/Vitaceae/Tetrastigma/pyriforme,"Tetrastigma pyriforme Gagnep."
wfo-0001145671,"Tetrastigma delavayi Gagnep.",Code/Plantae/Pteridobiotina/Angiosperms/Vitales/Vitaceae/Tetrastigma/delavayi,"Tetrastigma delavayi Gagnep."
wfo-0001145464,"Tetrastigma rumicispermum (M.A.Lawson) Planch.",Code/Plantae/Pteridobiotina/Angiosperms/Vitales/Vitaceae/Tetrastigma/rumicispermum,"Tetrastigma rumicispermum (M.A.Lawson) Planch."
wfo-0000457918,"Tetrastigma pilosum C.L.Li",Code/Plantae/Pteridobiotina/Angiosperms/Vitales/Vitaceae/Tetrastigma/pilosum,"Tetrastigma pilosum C.L.Li"
wfo-0000410070,"Tetrastigma scariosum (Blume) Planch.",Code/Plantae/Pteridobiotina/Angiosperms/Vitales/Vitaceae/Tetrastigma/scariosum,"Tetrastigma scariosum (Blume) Planch."
wfo-0001145511,"Tetrastigma serrulatum (Roxb.) Planch.",Code/Plantae/Pteridobiotina/Angiosperms/Vitales/Vitaceae/Tetrastigma/serrulatum,"Tetrastigma serrulatum (Roxb.) Planch."
wfo-0001356637,"Tetrastigma jaichagunii C.L.Li ex Kochaiph. & Trias-Blasi",Code/Plantae/Pteridobiotina/Angiosperms/Vitales/Vitaceae/Tetrastigma/jaichagunii,"Tetrastigma jaichagunii C.L.Li ex Kochaiph. & Trias-Blasi"
wfo-0000457906,"Tetrastigma taeniatum C.L.Li",Code/Plantae/Pteridobiotina/Angiosperms/Vitales/Vitaceae/Tetrastigma/taeniatum,"Tetrastigma taeniatum C.L.Li"
wfo-0001356636,"Tetrastigma calcicola Kochaiph. & Trias-Blasi",Code/Plantae/Pteridobiotina/Angiosperms/Vitales/Vitaceae/Tetrastigma/calcicola,"Tetrastigma calcicola Kochaiph. & Trias-Blasi"
wfo-0000410031,"Tetrastigma harmandii Planch.",Code/Plantae/Pteridobiotina/Angiosperms/Vitales/Vitaceae/Tetrastigma/harmandii,"Tetrastigma harmandii Planch."
wfo-0001145923,"Tetrastigma pachyphyllum (Hemsl.) Chun",Code/Plantae/Pteridobiotina/Angiosperms/Vitales/Vitaceae/Tetrastigma/pachyphyllum,"Tetrastigma pachyphyllum (Hemsl.) Chun"
wfo-0000457921,"Tetrastigma siamense Gagnep. & Craib",Code/Plantae/Pteridobiotina/Angiosperms/Vitales/Vitaceae/Tetrastigma/siamense,"Tetrastigma siamense Gagnep. & Craib"
wfo-0000457662,"Tetrastigma cambodianum Pierre ex Gagnep.",Code/Plantae/Pteridobiotina/Angiosperms/Vitales/Vitaceae/Tetrastigma/cambodianum,"Tetrastigma cambodianum Pierre ex Gagnep."
,,"2 candidates found.","Tetrastigma sp."
wfo-0001281560,"Tetrastigma macrocorymbum Gagnep. ex J.Wen, Boggan & Turland",Code/Plantae/Pteridobiotina/Angiosperms/Vitales/Vitaceae/Tetrastigma/macrocorymbum,"Tetrastigma macrocorymbum Gagnep. ex J.Wen, Boggan & Turland"
wfo-0000394560,"Pterisanthes eriopoda (Miq.) Planch.",Code/Plantae/Pteridobiotina/Angiosperms/Vitales/Vitaceae/Pterisanthes/eriopoda,"Pterisanthes eriopoda (Miq.) Planch."
wfo-0000394552,"Pterisanthes polita (Miq.) M.A.Lawson",Code/Plantae/Pteridobiotina/Angiosperms/Vitales/Vitaceae/Ampelocissus/polita$Pterisanthes/polita,"Pterisanthes polita (Miq.) M.A.Lawson"
wfo-0001145388,"Pterisanthes cissioides Blume",Code/Plantae/Pteridobiotina/Angiosperms/Vitales/Vitaceae/Pterisanthes/cissioides,"Pterisanthes cissioides Blume"
,,"1 candidates found.","Ampelocissus araneosa (Dalzell) Planch. ex Gamble"
wfo-0000531497,"Ampelocissus divaricata (Wall. ex M.A.Lawson) Planch.",Code/Plantae/Pteridobiotina/Angiosperms/Vitales/Vitaceae/Ampelocissus/divaricata,"Ampelocissus divaricata (Wall. ex M.A.Lawson) Planch."
wfo-0000531570,"Ampelocissus polythyrsa (Miq.) Gagnep.",Code/Plantae/Pteridobiotina/Angiosperms/Vitales/Vitaceae/Ampelocissus/polythyrsa,"Ampelocissus polythyrsa (Miq.) Gagnep."
,,"1 candidates found.","Ampelocissus elegans (Kurz) Gagnep."
wfo-0000531595,"Ampelocissus thyrsiflora (Blume) Planch.",Code/Plantae/Pteridobiotina/Angiosperms/Vitales/Vitaceae/Ampelocissus/thyrsiflora,"Ampelocissus thyrsiflora (Blume) Planch."
wfo-0000531459,"Ampelocissus arachnoidea (Hassk.) Planch.",Code/Plantae/Pteridobiotina/Angiosperms/Vitales/Vitaceae/Ampelocissus/arachnoidea,"Ampelocissus arachnoidea (Hassk.) Planch."
wfo-0000531545,"Ampelocissus martini Planch.",Code/Plantae/Pteridobiotina/Angiosperms/Vitales/Vitaceae/Ampelocissus/martini,"Ampelocissus martini Planch."
wfo-0000531468,"Ampelocissus barbata (Wall.) Planch.",Code/Plantae/Pteridobiotina/Angiosperms/Vitales/Vitaceae/Ampelocissus/barbata,"Ampelocissus barbata (Wall.) Planch."
wfo-0000531519,"Ampelocissus harmandii Planch.",Code/Plantae/Pteridobiotina/Angiosperms/Vitales/Vitaceae/Ampelocissus/harmandii,"Ampelocissus harmandii Planch."
wfo-0000531533,"Ampelocissus latifolia (Roxb.) Planch.",Code/Plantae/Pteridobiotina/Angiosperms/Vitales/Vitaceae/Ampelocissus/latifolia,"Ampelocissus latifolia (Roxb.) Planch."
wfo-0000531579,"Ampelocissus rugosa (Wall.) Planch.",Code/Plantae/Pteridobiotina/Angiosperms/Vitales/Vitaceae/Ampelocissus/rugosa,"Ampelocissus rugosa (Wall.) Planch."
wfo-0000531482,"Ampelocissus changensis Craib",Code/Plantae/Pteridobiotina/Angiosperms/Vitales/Vitaceae/Ampelocissus/changensis,"Ampelocissus changensis Craib"
wfo-0001145508,"Parthenocissus semicordata (Wall.) Planch.",Code/Plantae/Pteridobiotina/Angiosperms/Vitales/Vitaceae/Parthenocissus/semicordata,"Parthenocissus semicordata (Wall.) Planch."
,,"1 candidates found.","Cyphostemma auriculata (Roxb.) P.Singh & B.V.Shetty"
wfo-0001035432,"Nothocissus spicifera (Griff.) Latiff",Code/Plantae/Pteridobiotina/Angiosperms/Vitales/Vitaceae/Ampelocissus/spicifer$Nothocissus/spicifera,"Nothocissus spicifera (Griff.) Latiff"
wfo-0000748971,"Cayratia emarginata Trias-Blasi & J.Parn.",Code/Plantae/Pteridobiotina/Angiosperms/Vitales/Vitaceae/Cayratia/emarginata,"Cayratia emarginata Trias-Blasi & J.Parn."
wfo-0001145517,"Cayratia mollissima (Wall.) Gagnep.",Code/Plantae/Pteridobiotina/Angiosperms/Vitales/Vitaceae/Cayratia/mollissima,"Cayratia mollissima (Wall.) Gagnep."
